"learning evaluation instances on certain fold","1-fold","2-fold","3-fold","4-fold","5-fold","6-fold","7-fold","8-fold","9-fold","10-fold"
37,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762
38,0,0,0,0,0,0,0,0,0,0
39,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545
40,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545
41,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545,4.545454545
42,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087,4.347826087
43,0,0,0,0,0,0,0,0,0,0
44,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667
45,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667
46,4,4,4,4,4,4,4,4,4,4
47,0,0,0,0,0,0,0,0,0,0
48,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846
49,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846
50,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846,3.846153846
51,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704,3.703703704
52,0,0,0,0,0,0,0,0,0,0
53,-3.703703704,-3.703703704,-3.703703704,-3.703703704,-3.703703704,-3.703703704,-3.703703704,-3.703703704,-3.703703704,-3.703703704
54,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0
58,-3.448275862,-3.448275862,-3.448275862,-3.448275862,-3.448275862,-3.448275862,-3.448275862,-3.448275862,-3.448275862,-3.448275862
59,-6.896551724,-6.896551724,-6.896551724,-6.896551724,-6.896551724,-6.896551724,-6.896551724,-6.896551724,-6.896551724,-6.896551724
60,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759
61,-13.79310345,-13.79310345,-13.79310345,-13.79310345,-13.79310345,-13.79310345,-13.79310345,-13.79310345,-13.79310345,-13.79310345
62,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
63,-9.677419355,-9.677419355,-9.677419355,-9.677419355,-9.677419355,-9.677419355,-9.677419355,-9.677419355,-9.677419355,-9.677419355
64,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25
65,-6.060606061,-6.060606061,-6.060606061,-6.060606061,-6.060606061,-6.060606061,-6.060606061,-6.060606061,-6.060606061,-6.060606061
66,-9.090909091,-9.090909091,-9.090909091,-9.090909091,-9.090909091,-9.090909091,-9.090909091,-9.090909091,-9.090909091,-9.090909091
67,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941
68,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941
69,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941
70,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941
71,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941
72,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941
73,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941
74,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941,-5.882352941
75,-5.714285714,-5.714285714,-5.714285714,-5.714285714,-5.714285714,-5.714285714,-5.714285714,-5.714285714,-5.714285714,-5.714285714
76,-8.571428571,-8.571428571,-8.571428571,-8.571428571,-8.571428571,-8.571428571,-8.571428571,-8.571428571,-8.571428571,-8.571428571
77,-11.42857143,-11.42857143,-11.42857143,-11.42857143,-11.42857143,-11.42857143,-11.42857143,-11.42857143,-11.42857143,-11.42857143
78,-14.28571429,-14.28571429,-14.28571429,-14.28571429,-14.28571429,-14.28571429,-14.28571429,-14.28571429,-14.28571429,-14.28571429
79,-17.14285714,-17.14285714,-17.14285714,-17.14285714,-17.14285714,-17.14285714,-17.14285714,-17.14285714,-17.14285714,-17.14285714
80,-13.88888889,-13.88888889,-13.88888889,-13.88888889,-13.88888889,-13.88888889,-13.88888889,-13.88888889,-13.88888889,-13.88888889
81,-13.51351351,-13.51351351,-13.51351351,-13.51351351,-13.51351351,-13.51351351,-13.51351351,-13.51351351,-13.51351351,-13.51351351
82,-16.21621622,-16.21621622,-16.21621622,-16.21621622,-16.21621622,-16.21621622,-16.21621622,-16.21621622,-16.21621622,-16.21621622
83,-18.91891892,-18.91891892,-18.91891892,-18.91891892,-18.91891892,-18.91891892,-18.91891892,-18.91891892,-18.91891892,-18.91891892
84,-21.62162162,-21.62162162,-21.62162162,-21.62162162,-21.62162162,-21.62162162,-21.62162162,-21.62162162,-21.62162162,-21.62162162
85,-24.32432432,-24.32432432,-24.32432432,-24.32432432,-24.32432432,-24.32432432,-24.32432432,-24.32432432,-24.32432432,-24.32432432
86,-21.05263158,-21.05263158,-21.05263158,-21.05263158,-21.05263158,-21.05263158,-21.05263158,-21.05263158,-21.05263158,-21.05263158
87,-20.51282051,-20.51282051,-20.51282051,-20.51282051,-20.51282051,-20.51282051,-20.51282051,-20.51282051,-20.51282051,-20.51282051
88,-23.07692308,-23.07692308,-23.07692308,-23.07692308,-23.07692308,-23.07692308,-23.07692308,-23.07692308,-23.07692308,-23.07692308
89,-25.64102564,-25.64102564,-25.64102564,-25.64102564,-25.64102564,-25.64102564,-25.64102564,-25.64102564,-25.64102564,-25.64102564
90,-28.20512821,-28.20512821,-28.20512821,-28.20512821,-28.20512821,-28.20512821,-28.20512821,-28.20512821,-28.20512821,-28.20512821
91,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25
92,-24.3902439,-24.3902439,-24.3902439,-24.3902439,-24.3902439,-24.3902439,-24.3902439,-24.3902439,-24.3902439,-24.3902439
93,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143
94,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143
95,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143,-21.42857143
96,-20.93023256,-20.93023256,-20.93023256,-20.93023256,-20.93023256,-20.93023256,-20.93023256,-20.93023256,-20.93023256,-20.93023256
97,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818
98,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818
99,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818
100,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818,-18.18181818
101,-17.77777778,-17.77777778,-17.77777778,-17.77777778,-17.77777778,-17.77777778,-17.77777778,-17.77777778,-17.77777778,-17.77777778
102,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20
103,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435
104,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435
105,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435
106,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435
107,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435
108,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-17.39130435
109,-17.0212766,-17.0212766,-17.0212766,-17.0212766,-17.0212766,-17.0212766,-17.0212766,-17.0212766,-17.0212766,-17.0212766
110,-19.14893617,-19.14893617,-19.14893617,-19.14893617,-19.14893617,-19.14893617,-19.14893617,-19.14893617,-19.14893617,-19.14893617
111,-16.66666667,-16.66666667,-16.66666667,-16.66666667,-16.66666667,-16.66666667,-16.66666667,-16.66666667,-16.66666667,-16.66666667
112,-16.32653061,-16.32653061,-16.32653061,-16.32653061,-16.32653061,-16.32653061,-16.32653061,-16.32653061,-16.32653061,-16.32653061
113,-18.36734694,-18.36734694,-18.36734694,-18.36734694,-18.36734694,-18.36734694,-18.36734694,-18.36734694,-18.36734694,-18.36734694
114,-20.40816327,-20.40816327,-20.40816327,-20.40816327,-20.40816327,-20.40816327,-20.40816327,-20.40816327,-20.40816327,-20.40816327
115,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18
116,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18
117,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18
118,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18
119,-17.64705882,-17.64705882,-17.64705882,-17.64705882,-17.64705882,-17.64705882,-17.64705882,-17.64705882,-17.64705882,-17.64705882
120,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538
121,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538
122,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538,-15.38461538
123,-15.09433962,-15.09433962,-15.09433962,-15.09433962,-15.09433962,-15.09433962,-15.09433962,-15.09433962,-15.09433962,-15.09433962
124,-16.98113208,-16.98113208,-16.98113208,-16.98113208,-16.98113208,-16.98113208,-16.98113208,-16.98113208,-16.98113208,-16.98113208
125,-14.81481481,-14.81481481,-14.81481481,-14.81481481,-14.81481481,-14.81481481,-14.81481481,-14.81481481,-14.81481481,-14.81481481
126,-14.54545455,-14.54545455,-14.54545455,-14.54545455,-14.54545455,-14.54545455,-14.54545455,-14.54545455,-14.54545455,-14.54545455
127,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5
128,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5
129,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5
130,-12.28070175,-12.28070175,-12.28070175,-12.28070175,-12.28070175,-12.28070175,-12.28070175,-12.28070175,-12.28070175,-12.28070175
131,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759
132,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759
133,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759
134,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759
135,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759,-10.34482759
136,-10.16949153,-10.16949153,-10.16949153,-10.16949153,-10.16949153,-10.16949153,-10.16949153,-10.16949153,-10.16949153,-10.16949153
137,-8.333333333,-8.333333333,-8.333333333,-8.333333333,-8.333333333,-8.333333333,-8.333333333,-8.333333333,-8.333333333,-8.333333333
138,-8.333333333,-8.333333333,-8.333333333,-8.333333333,-8.333333333,-8.333333333,-8.333333333,-8.333333333,-8.333333333,-8.333333333
139,-8.196721311,-8.196721311,-8.196721311,-8.196721311,-8.196721311,-8.196721311,-8.196721311,-8.196721311,-8.196721311,-8.196721311
140,-6.451612903,-6.451612903,-6.451612903,-6.451612903,-6.451612903,-6.451612903,-6.451612903,-6.451612903,-6.451612903,-6.451612903
141,-6.349206349,-6.349206349,-6.349206349,-6.349206349,-6.349206349,-6.349206349,-6.349206349,-6.349206349,-6.349206349,-6.349206349
142,-7.936507937,-7.936507937,-7.936507937,-7.936507937,-7.936507937,-7.936507937,-7.936507937,-7.936507937,-7.936507937,-7.936507937
143,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25
144,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25
145,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25
146,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25
147,-6.153846154,-6.153846154,-6.153846154,-6.153846154,-4.615384615,-6.153846154,-6.153846154,-6.153846154,-6.153846154,-6.153846154
148,-7.692307692,-7.692307692,-7.692307692,-7.692307692,-4.615384615,-7.692307692,-7.692307692,-7.692307692,-7.692307692,-7.692307692
149,-9.230769231,-9.230769231,-9.230769231,-9.230769231,-6.153846154,-9.230769231,-9.230769231,-9.230769231,-9.230769231,-9.230769231
150,-10.76923077,-10.76923077,-10.76923077,-10.76923077,-7.692307692,-10.76923077,-10.76923077,-10.76923077,-10.76923077,-10.76923077
151,-9.090909091,-9.090909091,-9.090909091,-9.090909091,-7.575757576,-9.090909091,-9.090909091,-9.090909091,-9.090909091,-9.090909091
152,-9.090909091,-9.090909091,-9.090909091,-9.090909091,-9.090909091,-9.090909091,-9.090909091,-9.090909091,-9.090909091,-9.090909091
153,-8.955223881,-8.955223881,-8.955223881,-8.955223881,-7.462686567,-8.955223881,-8.955223881,-8.955223881,-8.955223881,-8.955223881
154,-10.44776119,-10.44776119,-10.44776119,-10.44776119,-7.462686567,-10.44776119,-10.44776119,-10.44776119,-10.44776119,-10.44776119
155,-11.94029851,-11.94029851,-11.94029851,-11.94029851,-8.955223881,-11.94029851,-11.94029851,-11.94029851,-11.94029851,-11.94029851
156,-13.43283582,-13.43283582,-13.43283582,-13.43283582,-10.44776119,-13.43283582,-13.43283582,-13.43283582,-13.43283582,-13.43283582
157,-11.76470588,-11.76470588,-11.76470588,-11.76470588,-8.823529412,-11.76470588,-11.76470588,-11.76470588,-11.76470588,-11.76470588
158,-11.5942029,-11.5942029,-11.5942029,-11.5942029,-8.695652174,-11.5942029,-11.5942029,-11.5942029,-11.5942029,-11.5942029
159,-13.04347826,-13.04347826,-13.04347826,-13.04347826,-10.14492754,-13.04347826,-13.04347826,-13.04347826,-13.04347826,-13.04347826
160,-14.49275362,-14.49275362,-14.49275362,-14.49275362,-11.5942029,-14.49275362,-14.49275362,-14.49275362,-14.49275362,-14.49275362
161,-15.94202899,-15.94202899,-15.94202899,-15.94202899,-13.04347826,-15.94202899,-15.94202899,-15.94202899,-15.94202899,-15.94202899
162,-17.39130435,-17.39130435,-17.39130435,-17.39130435,-14.49275362,-17.39130435,-17.39130435,-15.94202899,-17.39130435,-17.39130435
163,-18.84057971,-18.84057971,-18.84057971,-18.84057971,-15.94202899,-18.84057971,-18.84057971,-17.39130435,-18.84057971,-18.84057971
164,-17.14285714,-18.57142857,-17.14285714,-17.14285714,-14.28571429,-17.14285714,-17.14285714,-15.71428571,-17.14285714,-17.14285714
165,-17.14285714,-20,-17.14285714,-17.14285714,-15.71428571,-17.14285714,-17.14285714,-15.71428571,-17.14285714,-17.14285714
166,-17.14285714,-21.42857143,-17.14285714,-17.14285714,-17.14285714,-17.14285714,-17.14285714,-15.71428571,-17.14285714,-17.14285714
167,-17.14285714,-22.85714286,-17.14285714,-17.14285714,-18.57142857,-17.14285714,-17.14285714,-15.71428571,-17.14285714,-18.57142857
168,-16.90140845,-21.12676056,-16.90140845,-16.90140845,-16.90140845,-16.90140845,-16.90140845,-15.49295775,-16.90140845,-16.90140845
169,-15.27777778,-20.83333333,-15.27777778,-15.27777778,-16.66666667,-15.27777778,-16.66666667,-13.88888889,-15.27777778,-15.27777778
170,-15.27777778,-22.22222222,-15.27777778,-15.27777778,-18.05555556,-15.27777778,-18.05555556,-13.88888889,-15.27777778,-15.27777778
171,-15.27777778,-23.61111111,-15.27777778,-15.27777778,-19.44444444,-15.27777778,-19.44444444,-13.88888889,-15.27777778,-15.27777778
172,-15.27777778,-25,-15.27777778,-15.27777778,-20.83333333,-15.27777778,-19.44444444,-13.88888889,-15.27777778,-15.27777778
173,-15.27777778,-25,-15.27777778,-15.27777778,-22.22222222,-15.27777778,-19.44444444,-13.88888889,-15.27777778,-15.27777778
174,-15.06849315,-24.65753425,-15.06849315,-13.69863014,-20.54794521,-15.06849315,-19.17808219,-13.69863014,-15.06849315,-13.69863014
175,-16.43835616,-26.02739726,-16.43835616,-15.06849315,-20.54794521,-16.43835616,-20.54794521,-15.06849315,-16.43835616,-13.69863014
176,-14.86486486,-24.32432432,-14.86486486,-14.86486486,-20.27027027,-14.86486486,-18.91891892,-13.51351351,-14.86486486,-13.51351351
177,-14.66666667,-24,-14.66666667,-14.66666667,-18.66666667,-14.66666667,-18.66666667,-13.33333333,-14.66666667,-12
178,-16,-25.33333333,-16,-16,-18.66666667,-16,-20,-14.66666667,-16,-13.33333333
179,-17.33333333,-26.66666667,-17.33333333,-17.33333333,-18.66666667,-17.33333333,-21.33333333,-16,-17.33333333,-14.66666667
180,-15.78947368,-25,-15.78947368,-15.78947368,-17.10526316,-15.78947368,-19.73684211,-14.47368421,-15.78947368,-13.15789474
181,-15.58441558,-24.67532468,-15.58441558,-15.58441558,-16.88311688,-15.58441558,-19.48051948,-14.28571429,-15.58441558,-12.98701299
182,-14.1025641,-23.07692308,-14.1025641,-14.1025641,-15.38461538,-14.1025641,-17.94871795,-12.82051282,-14.1025641,-11.53846154
183,-14.1025641,-23.07692308,-14.1025641,-14.1025641,-15.38461538,-14.1025641,-17.94871795,-12.82051282,-14.1025641,-11.53846154
184,-13.92405063,-22.78481013,-13.92405063,-13.92405063,-15.18987342,-13.92405063,-17.72151899,-12.65822785,-13.92405063,-11.39240506
185,-12.5,-21.25,-12.5,-12.5,-13.75,-12.5,-16.25,-11.25,-12.5,-10
186,-12.34567901,-20.98765432,-12.34567901,-11.11111111,-13.58024691,-12.34567901,-16.04938272,-11.11111111,-12.34567901,-9.87654321
187,-13.58024691,-22.22222222,-13.58024691,-12.34567901,-14.81481481,-13.58024691,-17.28395062,-12.34567901,-13.58024691,-11.11111111
188,-14.81481481,-23.45679012,-14.81481481,-13.58024691,-16.04938272,-14.81481481,-18.51851852,-13.58024691,-14.81481481,-12.34567901
189,-16.04938272,-24.69135802,-16.04938272,-14.81481481,-17.28395062,-16.04938272,-19.75308642,-14.81481481,-16.04938272,-13.58024691
190,-17.28395062,-25.92592593,-17.28395062,-16.04938272,-18.51851852,-17.28395062,-20.98765432,-16.04938272,-17.28395062,-14.81481481
191,-18.51851852,-27.16049383,-18.51851852,-17.28395062,-19.75308642,-18.51851852,-22.22222222,-17.28395062,-18.51851852,-16.04938272
192,-17.07317073,-25.6097561,-17.07317073,-15.85365854,-18.29268293,-17.07317073,-20.73170732,-15.85365854,-17.07317073,-14.63414634
193,-16.86746988,-25.30120482,-16.86746988,-15.6626506,-18.07228916,-16.86746988,-20.48192771,-15.6626506,-16.86746988,-14.45783133
194,-15.47619048,-23.80952381,-15.47619048,-14.28571429,-16.66666667,-15.47619048,-19.04761905,-14.28571429,-15.47619048,-13.0952381
195,-15.47619048,-25,-15.47619048,-14.28571429,-17.85714286,-15.47619048,-19.04761905,-15.47619048,-15.47619048,-13.0952381
196,-15.29411765,-23.52941176,-15.29411765,-12.94117647,-16.47058824,-15.29411765,-18.82352941,-14.11764706,-15.29411765,-12.94117647
197,-16.47058824,-24.70588235,-16.47058824,-12.94117647,-16.47058824,-16.47058824,-20,-15.29411765,-16.47058824,-14.11764706
198,-17.64705882,-24.70588235,-17.64705882,-12.94117647,-16.47058824,-17.64705882,-21.17647059,-15.29411765,-17.64705882,-15.29411765
199,-18.82352941,-25.88235294,-18.82352941,-12.94117647,-16.47058824,-18.82352941,-22.35294118,-16.47058824,-18.82352941,-16.47058824
200,-20,-27.05882353,-20,-12.94117647,-16.47058824,-20,-23.52941176,-17.64705882,-20,-17.64705882
201,-18.60465116,-25.58139535,-18.60465116,-12.79069767,-16.27906977,-18.60465116,-22.09302326,-16.27906977,-18.60465116,-16.27906977
202,-18.3908046,-24.13793103,-18.3908046,-11.49425287,-14.94252874,-18.3908046,-21.83908046,-14.94252874,-18.3908046,-16.09195402
203,-19.54022989,-24.13793103,-19.54022989,-12.64367816,-14.94252874,-19.54022989,-22.98850575,-14.94252874,-19.54022989,-17.24137931
204,-18.18181818,-22.72727273,-18.18181818,-11.36363636,-13.63636364,-18.18181818,-21.59090909,-13.63636364,-18.18181818,-15.90909091
205,-18.18181818,-23.86363636,-18.18181818,-11.36363636,-14.77272727,-18.18181818,-21.59090909,-14.77272727,-18.18181818,-15.90909091
206,-17.97752809,-22.47191011,-17.97752809,-10.11235955,-13.48314607,-17.97752809,-21.34831461,-13.48314607,-17.97752809,-15.73033708
207,-16.66666667,-22.22222222,-16.66666667,-10,-13.33333333,-16.66666667,-20,-13.33333333,-16.66666667,-15.55555556
208,-16.66666667,-22.22222222,-16.66666667,-10,-13.33333333,-16.66666667,-20,-13.33333333,-16.66666667,-15.55555556
209,-16.48351648,-21.97802198,-16.48351648,-9.89010989,-13.18681319,-16.48351648,-19.78021978,-13.18681319,-16.48351648,-15.38461538
210,-15.2173913,-20.65217391,-15.2173913,-8.695652174,-11.95652174,-15.2173913,-18.47826087,-11.95652174,-15.2173913,-14.13043478
211,-15.05376344,-20.43010753,-15.05376344,-8.602150538,-10.75268817,-15.05376344,-18.27956989,-10.75268817,-15.05376344,-13.97849462
212,-13.82978723,-19.14893617,-13.82978723,-8.510638298,-10.63829787,-13.82978723,-17.0212766,-10.63829787,-13.82978723,-12.76595745
213,-13.82978723,-19.14893617,-13.82978723,-9.574468085,-11.70212766,-13.82978723,-17.0212766,-11.70212766,-13.82978723,-12.76595745
214,-13.82978723,-19.14893617,-13.82978723,-9.574468085,-11.70212766,-13.82978723,-17.0212766,-11.70212766,-13.82978723,-12.76595745
215,-13.82978723,-19.14893617,-13.82978723,-10.63829787,-11.70212766,-13.82978723,-17.0212766,-12.76595745,-13.82978723,-12.76595745
216,-13.82978723,-19.14893617,-13.82978723,-10.63829787,-11.70212766,-13.82978723,-17.0212766,-12.76595745,-13.82978723,-12.76595745
217,-13.82978723,-19.14893617,-13.82978723,-11.70212766,-11.70212766,-13.82978723,-17.0212766,-13.82978723,-13.82978723,-12.76595745
218,-13.82978723,-19.14893617,-13.82978723,-11.70212766,-11.70212766,-13.82978723,-17.0212766,-13.82978723,-13.82978723,-12.76595745
219,-13.82978723,-19.14893617,-13.82978723,-11.70212766,-11.70212766,-13.82978723,-17.0212766,-13.82978723,-13.82978723,-12.76595745
220,-13.82978723,-19.14893617,-13.82978723,-12.76595745,-12.76595745,-13.82978723,-17.0212766,-14.89361702,-13.82978723,-13.82978723
221,-13.82978723,-19.14893617,-13.82978723,-12.76595745,-12.76595745,-13.82978723,-17.0212766,-14.89361702,-13.82978723,-13.82978723
222,-13.82978723,-19.14893617,-13.82978723,-13.82978723,-13.82978723,-13.82978723,-17.0212766,-15.95744681,-13.82978723,-13.82978723
223,-13.82978723,-19.14893617,-13.82978723,-13.82978723,-13.82978723,-13.82978723,-17.0212766,-15.95744681,-13.82978723,-13.82978723
