instance class;predicted class;recall(0);recall(1);timestamp 
0;0;100.0;0.0;1174517827
0;0;100.0;0.0;1174517829
0;0;100.0;0.0;1174517831
0;0;100.0;0.0;1174517833
0;0;100.0;0.0;1174517835
0;0;100.0;0.0;1174524567
1;0;100.0;0.0;1174546990
1;0;100.0;0.0;1174552868
1;0;100.0;0.0;1174554223
1;0;100.0;0.0;1174557586
0;0;100.0;0.0;1174557990
1;0;100.0;0.0;1174558615
0;0;100.0;0.0;1174559523
1;0;100.0;0.0;1174565966
1;0;100.0;0.0;1174566161
1;0;100.0;0.0;1174567246
0;0;100.0;0.0;1174569179
0;0;100.0;0.0;1174571974
1;0;100.0;0.0;1174573414
0;0;100.0;0.0;1174579794
0;0;100.0;0.0;1174579886
0;0;100.0;0.0;1174581191
0;0;100.0;0.0;1174585058
1;0;100.0;0.0;1174585529
0;0;100.0;0.0;1174585702
0;0;100.0;0.0;1174586573
0;0;100.0;0.0;1174588434
0;0;100.0;0.0;1174588884
1;0;100.0;0.0;1174591161
1;0;100.0;0.0;1174593224
0;0;100.0;0.0;1174593617
0;0;100.0;0.0;1174593724
0;0;100.0;0.0;1174594478
0;0;100.0;0.0;1174594659
0;0;100.0;0.0;1174594762
0;0;100.0;0.0;1174596877
1;0;100.0;0.0;1174625940
1;0;100.0;0.0;1174626783
0;0;100.0;0.0;1174648606
0;0;100.0;0.0;1174649793
0;0;100.0;0.0;1174652140
0;0;100.0;0.0;1174653664
0;0;100.0;0.0;1174655409
0;0;100.0;0.0;1174659210
0;0;100.0;0.0;1174660226
1;0;100.0;0.0;1174661419
0;0;100.0;0.0;1174663561
0;0;100.0;0.0;1174666336
0;0;100.0;0.0;1174668390
1;0;100.0;0.0;1174672716
1;0;100.0;0.0;1174674159
0;0;100.0;0.0;1174674287
0;0;100.0;0.0;1174912904
0;0;100.0;0.0;1174913369
0;0;100.0;0.0;1174913899
1;0;100.0;0.0;1174917745
0;0;100.0;0.0;1174920854
0;0;100.0;0.0;1174922314
0;0;100.0;0.0;1174926895
0;0;100.0;0.0;1174927642
0;0;100.0;0.0;1174939766
1;0;100.0;0.0;1174987852
0;0;100.0;0.0;1174988236
0;0;100.0;0.0;1174996911
1;0;100.0;0.0;1175002793
0;0;100.0;0.0;1175002830
1;0;100.0;0.0;1175002869
1;0;100.0;0.0;1175006808
0;0;100.0;0.0;1175007579
0;0;100.0;0.0;1175012718
0;0;100.0;0.0;1175014815
0;0;100.0;0.0;1175016785
0;0;100.0;0.0;1175016830
0;0;100.0;0.0;1175017695
1;0;100.0;0.0;1175023768
1;0;100.0;0.0;1175029430
0;0;100.0;0.0;1175092087
0;0;100.0;0.0;1175094652
1;0;100.0;0.0;1175105808
0;0;100.0;0.0;1175106874
1;0;100.0;0.0;1175180288
1;0;100.0;0.0;1175184351
1;0;100.0;0.0;1175185535
0;0;100.0;0.0;1175187342
0;0;100.0;0.0;1175188894
1;0;100.0;0.0;1175212074
1;0;100.0;0.0;1175212121
1;0;100.0;0.0;1175213125
0;0;100.0;0.0;1175249937
0;0;100.0;0.0;1175250030
0;0;100.0;0.0;1175250053
1;0;100.0;0.0;1175250128
1;0;100.0;0.0;1175252090
0;0;100.0;0.0;1175252150
1;0;100.0;0.0;1175264146
1;0;100.0;0.0;1175278536
0;0;100.0;0.0;1175278758
1;0;100.0;0.0;1175285068
0;0;100.0;0.0;1175591566
1;0;100.0;0.0;1175594029
1;0;100.0;0.0;1175594101
1;0;100.0;0.0;1175601512
0;0;100.0;0.0;1175603500
1;0;100.0;0.0;1175615325
0;0;100.0;0.0;1175618359
0;0;100.0;0.0;1175618413
0;0;100.0;0.0;1175622401
1;0;100.0;0.0;1175622438
1;0;100.0;0.0;1175696388
1;0;100.0;0.0;1175700699
1;0;100.0;0.0;1175702738
0;0;100.0;0.0;1175702834
0;0;100.0;0.0;1175703282
0;0;100.0;0.0;1175704474
1;0;100.0;0.0;1175707352
1;0;100.0;0.0;1175726815
1;0;100.0;0.0;1175791908
1;0;100.0;0.0;1175792791
0;0;100.0;0.0;1175792876
0;0;100.0;0.0;1175793023
1;0;100.0;0.0;1175793050
0;0;100.0;0.0;1175793121
0;0;100.0;0.0;1175793178
0;0;100.0;0.0;1175794354
0;0;100.0;0.0;1175794449
1;0;100.0;0.0;1176710650
0;0;100.0;0.0;1176711752
1;0;100.0;0.0;1176712645
0;0;100.0;0.0;1176715041
0;0;100.0;0.0;1176724613
0;0;100.0;0.0;1176806824
0;0;100.0;0.0;1176808167
0;0;100.0;0.0;1176822930
0;0;100.0;0.0;1176823786
0;0;100.0;0.0;1176824179
0;0;100.0;0.0;1176824984
0;0;100.0;0.0;1176877607
0;0;100.0;0.0;1176882512
0;0;100.0;0.0;1176902488
0;0;100.0;0.0;1176904892
1;0;100.0;0.0;1176922297
1;0;100.0;0.0;1176939285
1;0;100.0;0.0;1176979287
1;0;100.0;0.0;1176982448
0;0;100.0;0.0;1176982496
0;0;100.0;0.0;1176988482
1;0;100.0;0.0;1176993840
1;0;100.0;0.0;1176994279
0;0;100.0;0.0;1177002932
0;0;100.0;0.0;1177004286
0;0;100.0;0.0;1177005235
0;0;100.0;0.0;1177008406
0;0;100.0;0.0;1177015847
1;0;100.0;0.0;1177016440
1;0;100.0;0.0;1177018447
0;0;100.0;0.0;1177018482
1;0;100.0;0.0;1177018511
0;0;100.0;0.0;1177060447
0;0;100.0;0.0;1177060476
1;0;100.0;0.0;1177066913
0;0;100.0;0.0;1177068812
1;0;100.0;0.0;1177070385
1;0;100.0;0.0;1177071425
1;0;100.0;0.0;1177073389
0;0;100.0;0.0;1177073958
0;0;100.0;0.0;1177085265
0;0;100.0;0.0;1177086420
0;0;100.0;0.0;1177086727
0;0;100.0;0.0;1177086890
1;0;100.0;0.0;1177089411
1;0;100.0;0.0;1177137489
0;0;100.0;0.0;1177144322
1;0;100.0;0.0;1177355851
0;0;100.0;0.0;1177406054
0;0;100.0;0.0;1177406349
0;0;100.0;0.0;1177408666
0;0;100.0;0.0;1177409458
1;0;100.0;0.0;1177414471
0;0;100.0;0.0;1177418722
1;0;100.0;0.0;1177426446
0;0;100.0;0.0;1177431212
0;0;100.0;0.0;1177433978
0;0;100.0;0.0;1177436262
0;0;100.0;0.0;1177437496
0;0;100.0;0.0;1177488869
1;0;100.0;0.0;1177499376
0;0;100.0;0.0;1177501923
1;0;100.0;0.0;1177510002
0;0;100.0;0.0;1177515687
0;0;100.0;0.0;1177521628
1;0;100.0;0.0;1177575846
1;0;100.0;0.0;1177604029
0;0;100.0;0.0;1177676854
0;0;100.0;0.0;1177687177
1;0;100.0;0.0;1177688288
1;0;100.0;0.0;1177923718
0;0;100.0;0.0;1177924783
0;0;100.0;0.0;1177925232
0;0;100.0;0.0;1177927543
0;0;100.0;0.0;1177929090
1;0;100.0;0.0;1177929824
0;0;100.0;0.0;1177929888
0;0;100.0;0.0;1177929982
0;0;100.0;0.0;1177942064
1;0;100.0;0.0;1177943360
0;0;100.0;0.0;1177943672
1;0;100.0;0.0;1177943721
0;0;100.0;0.0;1177949801
1;0;100.0;0.0;1177951310
0;0;100.0;0.0;1177955042
1;0;100.0;0.0;1177955171
1;0;100.0;0.0;1177999115
1;0;100.0;0.0;1177999154
0;0;100.0;0.0;1177999187
1;0;100.0;0.0;1178009489
0;0;100.0;0.0;1178009670
0;0;100.0;0.0;1178010189
1;0;100.0;0.0;1178011985
1;0;100.0;0.0;1178016471
0;0;100.0;0.0;1178018483
1;0;100.0;0.0;1178018547
1;0;100.0;0.0;1178024795
0;0;100.0;0.0;1178025081
1;0;100.0;0.0;1178025280
1;0;100.0;0.0;1178025444
1;0;100.0;0.0;1178025647
1;0;100.0;0.0;1178026925
1;0;100.0;0.0;1178027172
1;0;100.0;0.0;1178027853
0;0;100.0;0.0;1178028028
1;0;100.0;0.0;1178029748
0;0;100.0;0.0;1178034507
0;0;100.0;0.0;1178035018
0;0;100.0;0.0;1178035128
1;0;100.0;0.0;1178036617
0;0;100.0;0.0;1178037531
0;0;100.0;0.0;1178038724
1;0;100.0;0.0;1178040272
0;0;100.0;0.0;1178040576
1;0;100.0;0.0;1178041429
0;0;100.0;0.0;1178041489
0;0;100.0;0.0;1178044259
1;0;100.0;0.0;1178092552
0;0;100.0;0.0;1178092592
0;0;100.0;0.0;1178101791
0;0;100.0;0.0;1178102741
1;0;100.0;0.0;1178104209
0;0;100.0;0.0;1178104807
0;0;100.0;0.0;1178115796
1;0;100.0;0.0;1178117618
1;0;100.0;0.0;1178119940
0;0;100.0;0.0;1178126994
1;0;100.0;0.0;1178127048
1;0;100.0;0.0;1178191955
0;0;100.0;0.0;1178263383
1;0;100.0;0.0;1178264084
0;0;100.0;0.0;1178264191
1;0;100.0;0.0;1178270306
1;0;100.0;0.0;1178281821
1;0;100.0;0.0;1178281889
0;0;100.0;0.0;1178282122
0;0;100.0;0.0;1178287555
0;0;100.0;0.0;1178288515
0;0;100.0;0.0;1178294569
0;0;100.0;0.0;1178295028
0;0;100.0;0.0;1178295966
0;0;100.0;0.0;1178296365
0;0;100.0;0.0;1178303115
1;0;100.0;0.0;1178313976
1;0;100.0;0.0;1178354510
1;0;100.0;0.0;1178640434
1;0;100.0;0.0;1178657620
1;0;100.0;0.0;1178818644
0;0;100.0;0.0;1178819529
0;0;100.0;0.0;1178820574
1;0;100.0;0.0;1178985061
1;0;100.0;0.0;1179148599
1;0;100.0;0.0;1179156534
1;0;100.0;0.0;1179160867
1;0;100.0;0.0;1179167132
1;0;100.0;0.0;1179213291
0;0;100.0;0.0;1179222900
0;0;100.0;0.0;1179222999
1;0;100.0;0.0;1179225626
0;0;100.0;0.0;1179225926
0;0;100.0;0.0;1179310861
1;0;100.0;0.0;1179310929
0;0;100.0;0.0;1179337359
0;0;100.0;0.0;1179408405
1;0;100.0;0.0;1179409424
0;0;100.0;0.0;1179410137
0;0;100.0;0.0;1179411051
1;0;100.0;0.0;1179413929
0;0;100.0;0.0;1179416274
0;0;100.0;0.0;1179416414
0;0;100.0;0.0;1179417120
0;0;100.0;0.0;1179417508
0;0;100.0;0.0;1179417555
0;0;100.0;0.0;1179418069
1;0;100.0;0.0;1179421724
0;0;100.0;0.0;1179486143
1;0;100.0;0.0;1179501646
0;0;100.0;0.0;1179506342
1;0;100.0;0.0;1179757651
1;0;100.0;0.0;1179822951
0;0;100.0;0.0;1179834975
0;0;100.0;0.0;1179835348
0;0;100.0;0.0;1179835613
0;0;100.0;0.0;1179840834
0;0;100.0;0.0;1179845135
0;0;100.0;0.0;1179849605
1;0;100.0;0.0;1179932232
0;0;100.0;0.0;1179934701
1;0;100.0;0.0;1180020420
0;0;100.0;0.0;1180080796
0;0;100.0;0.0;1180080927
1;0;100.0;0.0;1180107577
0;0;100.0;0.0;1180110263
1;0;100.0;0.0;1180945395
0;0;100.0;0.0;1181195765
1;0;100.0;0.0;1181196831
0;0;100.0;0.0;1181205794
1;0;100.0;0.0;1181248532
0;0;100.0;0.0;1181586522
0;0;100.0;0.0;1181654924
0;0;100.0;0.0;1181656382
0;0;100.0;0.0;1181657147
0;0;100.0;0.0;1181659763
0;0;100.0;0.0;1181663598
0;0;100.0;0.0;1181670727
1;0;100.0;0.0;1181672413
0;0;100.0;0.0;1181672559
0;0;100.0;0.0;1181673064
0;0;100.0;0.0;1181721935
0;0;100.0;0.0;1181733484
1;0;100.0;0.0;1181734006
0;0;100.0;0.0;1181739384
0;0;100.0;0.0;1181740675
1;0;100.0;0.0;1181743623
0;0;100.0;0.0;1181754966
0;0;100.0;0.0;1181807144
0;0;100.0;0.0;1181844596
1;0;100.0;0.0;1181892267
0;0;100.0;0.0;1181903270
0;0;100.0;0.0;1181911122
1;0;100.0;0.0;1181926716
0;1;98.91275047514941;0.0;1182134488
0;1;97.8382595538151;0.0;1182155501
0;1;96.77635728601338;0.0;1182168248
0;1;95.72687642400471;0.0;1182236792
0;1;94.68965236986662;0.0;1182236834
0;1;93.66452312428956;0.0;1182236952
0;1;92.6513292365629;0.0;1182275310
0;0;92.73075683600239;0.0;1182303648
1;0;92.73075683600239;0.0;1182349885
0;1;91.72929248207701;0.0;1182352068
0;1;90.73943523156345;0.0;1182437118
0;1;89.76103358485659;0.0;1182512152
1;1;89.76103358485659;1.2382142325610153;1182533201
0;1;88.79393838493581;1.2382142325610153;1182534757
0;0;88.91458032917782;1.2382142325610153;1182742695
0;0;89.03383214919609;1.2382142325610153;1182764618
1;1;89.03383214919609;2.4581905630118546;1182766868
0;1;88.0767723522397;2.4581905630118546;1182767959
0;1;87.13070934325883;2.4581905630118546;1182776523
1;1;87.13070934325883;3.66026872284436;1182781490
0;1;86.19550163523513;3.66026872284436;1182783055
1;1;86.19550163523513;4.844780329518313;1182797089
1;1;86.19550163523513;6.012049127432386;1182798110
0;0;86.3435620862466;6.012049127432386;1182831028
0;1;85.41815371503816;6.012049127432386;1182844343
0;0;85.57432614826594;6.012049127432386;1182844665
0;1;84.65847038268242;6.012049127432386;1182845977
1;1;84.65847038268242;7.162391220340976;1182852176
0;0;84.82254722576104;7.162391220340976;1182853205
0;0;84.984756548882;7.162391220340976;1182866515
1;1;84.984756548882;8.296115295569217;1182871803
0;1;84.07710433113911;8.296115295569217;1182873417
0;0;84.24704807886502;8.296115295569217;1182911537
0;0;84.41506496957297;8.296115295569217;1182961391
0;1;83.51531482737359;8.296115295569217;1182964778
0;1;82.6257407146295;8.296115295569217;1182965512
0;0;82.81068435651042;8.296115295569217;1183018036
0;0;82.9935414437201;8.296115295569217;1183021806
0;1;82.11123268937163;8.296115295569217;1183044206
0;1;81.23885432348892;8.296115295569217;1183046303
0;1;80.37628295482578;8.296115295569217;1183049181
0;1;79.52339697132726;8.296115295569217;1183049205
0;0;79.74054486721974;8.296115295569217;1183049278
0;1;78.8954326459661;8.296115295569217;1183126324
0;1;78.05977710821598;8.296115295569217;1183138909
1;1;78.05977710821598;9.413522840361917;1183138957
0;0;78.29202911184365;9.413522840361917;1183138990
1;1;78.29202911184365;10.514908350686634;1183374309
1;1;78.29202911184365;11.600559532796236;1183392319
0;1;77.46374047518943;11.600559532796236;1183426343
0;0;77.70202421045454;11.600559532796236;1183448244
0;0;77.93765339090947;11.600559532796236;1183457742
1;1;77.93765339090947;12.670757497842283;1183472183
0;0;78.17066042683925;12.670757497842283;1183472338
0;1;77.34553985978847;12.670757497842283;1183473033
1;1;77.34553985978847;13.72577694981722;1183483658
1;1;77.34553985978847;14.765886367090776;1183578167
0;0;77.58453343150809;14.765886367090776;1183578623
0;1;76.76650373612347;14.765886367090776;1183580706
0;1;75.95753896918845;14.765886367090776;1183601164
0;1;75.15752946446916;14.765886367090776;1183637824
1;1;75.15752946446916;15.79134817779391;1183639163
0;1;74.36636707575434;15.79134817779391;1183645734
0;1;73.58394515177143;15.79134817779391;1183647807
0;1;72.81015851159925;15.79134817779391;1183739534
1;1;72.81015851159925;16.802418929292365;1183874789
1;1;72.81015851159925;17.799349451980884;1183875004
1;1;72.81015851159925;18.782385017619116;1183875641
0;1;72.04490342056489;18.782385017619116;1183875844
0;0;72.3385694376806;18.782385017619116;1183877120
0;1;71.5790421456331;18.782385017619116;1183877182
1;1;71.5790421456331;19.751765492420244;1183964714
0;1;70.82786490056375;19.751765492420244;1183971609
0;1;70.08493807428133;19.751765492420244;1183971698
0;1;69.3501633908527;19.751765492420244;1183975772
1;1;69.3501633908527;20.70772548509424;1183977762
0;1;68.62344390486665;20.70772548509424;1183989138
1;1;68.62344390486665;21.650494490038767;1184070074
1;1;68.62344390486665;22.580297025862368;1184079553
1;1;68.62344390486665;23.497352769416555;1184079695
1;1;68.62344390486665;24.4018766855059;1184084020
0;1;67.90468398011565;24.4018766855059;1184084596
1;1;67.90468398011565;25.294079152437927;1184084887
1;1;67.90468398011565;26.17416608356773;1184089665
0;1;67.19378926868663;26.17416608356773;1184090199
1;1;67.19378926868663;27.04233904498569;1184092500
1;1;67.19378926868663;27.898795369490465;1184116685
0;0;67.53707676181054;27.898795369490465;1184239214
1;1;67.53707676181054;28.743728266983336;1184239950
0;1;66.83068982335534;28.743728266983336;1184240176
1;1;66.83068982335534;29.57732693141452;1184241154
1;0;66.83068982335534;29.231900338162113;1184654295
0;1;66.13201202544522;29.231900338162113;1185199499
1;1;66.13201202544522;30.056999061232908;1185200101
0;1;65.4409525652206;30.056999061232908;1185204562
0;1;64.75742184810682;30.056999061232908;1185294083
1;1;64.75742184810682;30.8711270085003;1185363617
1;1;64.75742184810682;31.6744612368279;1185365008
1;1;64.75742184810682;32.46717521512928;1185367338
0;1;64.08133146887829;32.46717521512928;1185367979
0;1;63.41259419307714;32.46717521512928;1185368467
0;1;62.751123938778655;32.46717521512928;1185368689
1;1;62.751123938778655;33.24943891456873;1185381169
1;1;62.751123938778655;34.02141889604419;1185385118
0;1;62.09683575869573;34.02141889604419;1185443358
1;0;62.09683575869573;33.62857108510553;1185443838
0;0;62.49187273832395;33.62857108510553;1185444249
1;1;62.49187273832395;34.39378298774894;1185457125
0;1;61.84084053133589;34.39378298774894;1185461505
0;1;61.196859793492365;34.39378298774894;1185473595
1;1;61.196859793492365;35.149017648942035;1185474187
0;1;60.55984857691773;35.149017648942035;1185525143
1;1;60.55984857691773;35.89443153438084;1185525169
1;1;60.55984857691773;36.63017804604355;1185525256
1;1;60.55984857691773;37.35640759653175;1185525466
0;1;59.929726001538356;37.35640759653175;1185527450
1;1;59.929726001538356;38.073267681248446;1185531277
0;1;59.30641223880077;38.073267681248446;1185531980
0;1;58.6898284956857;38.073267681248446;1185553457
1;1;58.6898284956857;38.78090294848584;1185553503
1;1;58.6898284956857;39.47945526749363;1185553610
0;1;58.07989699901165;39.47945526749363;1185555591
0;1;57.476540980021774;39.47945526749363;1185555680
0;1;56.879684659248156;39.47945526749363;1185561560
0;1;56.28925323164754;39.47945526749363;1185561616
1;1;56.28925323164754;40.16906379459506;1185607574
0;1;55.70517285200282;40.16906379459506;1185619291
1;1;55.70517285200282;40.84986503741615;1185663892
0;1;55.127370620584685;40.84986503741615;1185732261
1;1;55.127370620584685;41.52199291729048;1185784870
1;1;55.127370620584685;42.1855788299;1185787082
1;1;55.127370620584685;42.84075170420966;1185807866
0;1;54.55577456906787;42.84075170420966;1185809102
1;1;54.55577456906787;43.48763805975181;1185813082
1;1;54.55577456906787;44.12636206231413;1185814046
1;1;54.55577456906787;44.757045578082725;1185946506
1;1;54.55577456906787;45.37980822629038;1186055572
1;1;54.55577456906787;45.99476743041786;1186071510
1;1;54.55577456906787;46.602038467994625;1186125371
1;1;54.55577456906787;47.201734519043484;1186133883
0;1;53.99031364669702;47.201734519043484;1186137158
0;1;53.43091770669641;47.201734519043484;1186141000
1;1;53.43091770669641;47.79396671321216;1186169636
0;1;52.87751749291903;47.79396671321216;1186169882
1;1;52.87751749291903;48.37884417563321;1186170813
0;1;52.33004462672969;48.37884417563321;1186172352
0;1;51.78843159411747;48.37884417563321;1186220895
0;1;51.25261173303279;48.37884417563321;1186395382
0;1;50.722519220944484;48.37884417563321;1186408704
0;1;50.19808906261226;48.37884417563321;1186408754
0;1;49.67925707807045;48.37884417563321;1186424468
0;1;49.16595989081834;48.37884417563321;1186424520
0;1;48.65813491621335;48.37884417563321;1186424640
0;0;49.18826006210855;48.37884417563321;1186426519
1;0;49.18826006210855;47.837495066346854;1186428045
0;1;48.68053695493985;47.837495066346854;1186437236
0;1;48.17821635166178;47.837495066346854;1186438647
0;0;48.712780211670875;47.837495066346854;1186438910
0;1;48.21044550193965;47.837495066346854;1186472939
0;1;47.71344610633677;47.837495066346854;1186472964
1;1;47.71344610633677;48.42048890487416;1186476643
0;1;47.22172217739441;48.42048890487416;1186482241
0;1;46.735214604201175;48.42048890487416;1186482394
0;1;46.25386500201183;48.42048890487416;1186482622
0;1;45.7776157020301;48.42048890487416;1186482939
0;1;45.30640974136087;48.42048890487416;1186489256
1;1;45.30640974136087;48.99628949221274;1186489659
0;1;44.84019085312859;48.99628949221274;1186490688
1;1;44.84019085312859;49.5650005959691;1186495383
1;1;44.84019085312859;50.126724151503154;1186496773
1;1;44.84019085312859;50.681560301804026;1186497609
0;1;44.37890345675864;50.681560301804026;1186503352
1;1;44.37890345675864;51.229607436323576;1186507629
1;1;44.37890345675864;51.77096222879886;1186511748
0;1;43.92249264841853;51.77096222879886;1186512020
1;1;43.92249264841853;52.30571967409462;1186512418
0;1;43.47090419161575;52.30571967409462;1186512869
1;1;43.47090419161575;52.83397312409506;1186522380
0;0;44.05194369784997;52.83397312409506;1186526377
0;0;44.626850771668956;52.83397312409506;1186526441
0;0;45.19569340959779;52.83397312409506;1186526641
0;0;45.758538787305156;52.83397312409506;1186527203
0;0;46.315453270868204;52.83397312409506;1186527285
1;1;46.315453270868204;53.355814322673666;1186573234
0;1;45.840044740193804;53.355814322673666;1186574131
0;1;45.369640535005665;53.355814322673666;1186585201
1;1;45.369640535005665;53.871333439768634;1186588753
1;1;45.369640535005665;54.38061910459041;1186590618
0;1;44.90418543769456;54.38061910459041;1186591431
0;1;44.44362489177472;54.38061910459041;1186591459
0;1;43.98790499291893;54.38061910459041;1186591610
0;1;43.53697248013598;54.38061910459041;1186591983
0;1;43.090774727087705;54.38061910459041;1186592246
0;0;43.67387578266463;54.38061910459041;1186592629
0;1;43.22649636925826;54.38061910459041;1186596896
0;0;43.80792198231849;54.38061910459041;1186599196
0;1;43.359386916430296;54.38061910459041;1186648137
1;1;43.359386916430296;54.883758437987375;1186657445
1;1;43.359386916430296;55.38083708399423;1186657479
0;1;42.91555018784115;55.38083708399423;1186664167
1;1;42.91555018784115;55.87193924058737;1186665062
0;1;42.47636042534107;55.87193924058737;1186668589
0;1;42.04176686332512;55.87193924058737;1186678106
1;1;42.04176686332512;56.3571476896704;1186681431
1;1;42.04176686332512;56.83654382631212;1186682214
0;1;41.61171933376732;56.83654382631212;1186682570
0;0;42.20883947273196;56.83654382631212;1186697035
1;1;42.20883947273196;57.31020768725903;1186730325
0;1;41.7772796613564;57.31020768725903;1186732557
0;1;41.35022811546014;57.31020768725903;1186744900
1;1;41.35022811546014;57.778217978742916;1186747065
1;1;41.35022811546014;58.24065210360428;1186749720
0;1;40.927635791241016;58.24065210360428;1186750258
0;0;41.531212658548554;58.24065210360428;1186752200
0;1;41.10695629933417;58.24065210360428;1186752383
0;1;40.68712428801974;58.24065210360428;1186761679
1;1;40.68712428801974;58.69758618775085;1186762400
0;0;41.29276720672522;58.69758618775085;1186762532
1;1;41.29276720672522;59.14909510597038;1186764911
0;1;40.871216297311804;59.14909510597038;1186765088
1;1;40.871216297311804;59.59525250711615;1186767307
1;1;40.871216297311804;60.03613083868283;1186767551
0;0;41.474726064764575;60.03613083868283;1186776170
1;1;41.474726064764575;60.47180137079003;1186994817
0;1;41.051493452898086;60.47180137079003;1187003946
0;1;40.63266544508393;60.47180137079003;1187004182
0;1;40.21819446335411;60.47180137079003;1187004805
0;1;39.808033478964404;60.47180137079003;1187006037
0;1;39.40213600534346;60.47180137079003;1187014044
1;1;39.40213600534346;60.90233421959002;1187014770
0;0;40.01989299208641;60.90233421959002;1187014930
0;1;39.61199471799185;60.90233421959002;1187027830
0;1;39.20833156125798;60.90233421959002;1187028043
1;1;39.20833156125798;61.327798370115936;1187028093
0;1;38.80885797534111;61.327798370115936;1187028108
1;1;38.80885797534111;61.74826169858611;1187030302
1;1;38.80885797534111;62.163790994179315;1187117757
0;1;38.4135289354388;62.163790994179315;1187127771
1;1;38.4135289354388;62.5744519802959;1187165208
1;1;38.4135289354388;62.98030933531893;1187169662
1;1;38.4135289354388;63.381426712888874;1187187657
0;0;39.04076663985125;63.381426712888874;1187189518
1;1;39.04076663985125;63.77786676170535;1187189601
1;1;39.04076663985125;64.16969114486865;1187191732
1;1;39.04076663985125;64.55696055877377;1187191808
0;0;39.66150150776897;64.55696055877377;1187192721
1;1;39.66150150776897;64.93973475156865;1187194493
1;1;39.66150150776897;65.31807254118877;1187196361
0;0;40.27580327879232;65.31807254118877;1187210262
0;0;40.8837408975675;65.31807254118877;1187211694
1;0;40.8837408975675;64.61377777044298;1187245673
0;1;40.46765637643394;64.61377777044298;1187245723
1;1;40.46765637643394;64.99503280166077;1187246888
0;1;40.055879448452124;64.99503280166077;1187249254
0;1;39.64836404094561;64.99503280166077;1187249701
1;1;39.64836404094561;65.37188842194915;1187250922
0;1;39.245064603923225;65.37188842194915;1187256533
1;1;39.245064603923225;65.74440163769576;1187256571
0;1;38.845936103548134;65.74440163769576;1187257161
1;1;38.845936103548134;66.11262858268795;1187258473
0;1;38.45093401570035;66.11262858268795;1187270073
1;1;38.45093401570035;66.47662453432548;1187273199
0;1;38.06001431963117;66.47662453432548;1187274776
0;0;38.68963554731461;66.47662453432548;1187274836
0;1;38.296419495400954;66.47662453432548;1187276469
0;1;37.90726339932963;66.47662453432548;1187276782
1;0;37.90726339932963;65.76310513184963;1187278729
0;1;37.5221240550558;65.76310513184963;1187279769
0;1;37.140958744265475;65.76310513184963;1187281365
0;1;36.76372522839296;65.76310513184963;1187281587
1;0;36.76372522839296;65.05776150048744;1187281782
0;1;36.39038174272222;65.05776150048744;1187281884
0;0;37.03625076104095;65.05776150048744;1187282367
0;1;36.66025585586709;65.05776150048744;1187287826
1;1;36.66025585586709;65.4322635390287;1187290080
0;1;36.28813467171573;65.4322635390287;1187290417
1;1;36.28813467171573;65.80248603409461;1187292135
1;1;36.28813467171573;66.16848354461003;1187324501
0;1;35.919846156454426;66.16848354461003;1187324796
