instance class;predicted class;recall(0);recall(1);timestamp 
0;1;84.72833097616777;50.79252624242966;1310160585
1;0;84.72833097616777;49.90827044686302;1310161256
1;0;84.72833097616777;49.04579901071372;1310165180
0;0;85.12737136309254;49.04579901071372;1310168089
0;0;85.50981641205901;49.04579901071372;1310507449
0;0;85.87666213758528;49.04579901071372;1310509403
1;0;85.87666213758528;48.204358696209155;1310585949
0;1;83.73533441488648;48.204358696209155;1310644069
1;1;83.73533441488648;49.08666194615084;1310688715
1;0;83.73533441488648;48.2563450134273;1310693079
0;0;84.13492470520335;48.2563450134273;1310774223
0;0;84.51910117906051;48.2563450134273;1310776416
0;1;82.50113738561024;48.2563450134273;1310776833
1;1;82.50113738561024;49.125594706198235;1310985680
0;0;82.91321929665101;49.125594706198235;1310986151
1;1;82.91321929665101;49.97447010283793;1310990066
1;1;82.91321929665101;50.80363784156287;1310998524
1;1;82.91321929665101;51.613735907816285;1311008202
0;0;83.31021809873157;51.613735907816285;1311021888
1;1;83.31021809873157;52.40537515820597;1311029482
0;0;83.69292804014503;52.40537515820597;1311051048
1;0;83.69292804014503;51.553399201623975;1311054931
1;1;83.69292804014503;52.33611792247419;1311056637
0;0;84.06208859999545;52.33611792247419;1311169096
0;1;82.18283567039794;52.33611792247419;1311262498
0;0;82.57628660724433;52.33611792247419;1311263663
1;0;82.57628660724433;51.495732603332826;1311265464
0;0;82.95645562376747;51.495732603332826;1311266244
0;0;83.32398584927006;51.495732603332826;1311318103
0;0;83.6794795861985;51.495732603332826;1311318275
1;1;83.6794795861985;52.26989863862025;1311319298
1;1;83.6794795861985;53.027194304299265;1311328282
0;0;84.02350149970997;53.027194304299265;1311336828
0;0;84.35658151281773;53.027194304299265;1311526833
1;0;84.35658151281773;52.19076055922783;1311584332
1;1;84.35658151281773;52.94055888646486;1311599721
1;1;84.35658151281773;53.67442736499546;1311658044
1;0;84.35658151281773;52.84205816986896;1311663747
0;0;84.67921743834094;52.84205816986896;1311669654
1;0;84.67921743834094;52.02708579974389;1311748520
1;0;84.67921743834094;51.22901038504356;1311777189
1;0;84.67921743834094;50.44735089911193;1311784401
0;0;84.99187737515702;50.44735089911193;1311787457
1;1;84.99187737515702;51.19947743975073;1311874866
1;1;84.99187737515702;51.93637206957521;1311874914
1;1;84.99187737515702;52.6584567571035;1311874937
1;0;84.99187737515702;51.87129590000011;1311875358
0;0;85.2950018930197;51.87129590000011;1311902887
0;0;85.58900602739249;51.87129590000011;1311905336
0;0;85.87428110329601;51.87129590000011;1311957395
0;0;86.15119640502716;51.87129590000011;1311957552
0;0;86.4201007067346;51.87129590000011;1311957697
0;0;86.6813236771931;51.87129590000011;1311974579
1;0;86.6813236771931;51.09971993972654;1311975506
0;0;86.9351771706772;51.09971993972654;1311975727
0;0;87.18195641456433;51.09971993972654;1311982785
0;1;85.54969993770226;51.09971993972654;1311997721
0;0;85.81790500896417;51.09971993972654;1312003252
0;0;86.07889782089175;51.09971993972654;1312003660
0;0;86.33295276862395;51.09971993972654;1312127713
1;1;86.33295276862395;51.82357393258648;1312137506
1;0;86.33295276862395;51.06011406264987;1312138416
0;0;86.58033053311766;51.06011406264987;1312138469
0;0;86.82127892766813;51.06011406264987;1312138897
1;1;86.82127892766813;51.777696191338386;1312139041
0;0;87.05603368248896;51.777696191338386;1312159595
0;0;87.28481917257473;51.777696191338386;1312160456
0;0;87.50784909357343;51.777696191338386;1312161719
0;0;87.72532708994987;51.777696191338386;1312169502
1;1;87.72532708994987;52.48147537111127;1312179671
0;0;87.93744733932347;52.48147537111127;1312179759
1;1;87.93744733932347;53.171811531805616;1312180670
0;0;88.14439509650671;53.171811531805616;1312181175
1;0;88.14439509650671;52.40282771037881;1312182858
1;0;88.14439509650671;51.648331868280806;1312209629
1;0;88.14439509650671;50.907955430855864;1312209949
1;0;88.14439509650671;50.18134209032703;1312211854
1;0;88.14439509650671;49.46814729910155;1312213210
0;0;88.3463472004497;49.46814729910155;1312213655
1;0;88.3463472004497;48.76803778799636;1312216945
1;1;88.3463472004497;49.49011152184199;1312218676
1;1;88.3463472004497;50.19910543526485;1312227607
1;1;88.3463472004497;50.89533688730544;1312236353
1;0;88.3463472004497;50.18662568641095;1312244049
0;0;88.54347254700848;50.18662568641095;1312246036
1;0;88.54347254700848;49.49051534637853;1312248745
1;1;88.54347254700848;50.18840275280685;1312260572
1;1;88.54347254700848;50.87403046665694;1312303913
1;0;88.54347254700848;50.17640513075011;1312305265
1;0;88.54347254700848;49.490891365180296;1312313267
0;0;88.73593253019517;49.490891365180296;1312314057
0;0;88.92388145433468;49.490891365180296;1312314773
0;0;89.10746691934101;49.490891365180296;1312322738
1;0;89.10746691934101;48.81721020979934;1312330138
1;0;89.10746691934101;48.155091077346896;1312335591
0;0;89.28683018113718;48.155091077346896;1312341890
1;1;89.28683018113718;48.85577887595657;1312382574
0;0;89.4621064890692;48.85577887595657;1312382748
1;0;89.4621064890692;48.19780222899397;1312393910
1;0;89.4621064890692;47.55093021690002;1312403383
0;0;89.63342540200954;47.55093021690002;1312410055
0;0;89.8009110847039;47.55093021690002;1312411101
1;0;89.8009110847039;46.91491592672923;1312411266
0;0;89.96468258578713;46.91491592672923;1312412517
0;1;88.528775904345;46.91491592672923;1312413426
1;1;88.528775904345;47.62256330561272;1312473406
1;0;88.528775904345;46.989840958747195;1312476143
0;1;87.12416002530823;46.989840958747195;1312484563
0;0;87.32725934429479;46.989840958747195;1312487412
1;0;87.32725934429479;46.36756997982524;1312525725
0;0;87.52600753306126;46.36756997982524;1312525821
1;0;87.52600753306126;45.75552419321001;1312527904
1;1;87.52600753306126;46.469260233310095;1312538394
0;0;87.72053321497128;46.469260233310095;1312563125
1;0;87.72053321497128;45.85975332824037;1312571114
1;0;87.72053321497128;45.260109624132475;1312573528
0;0;87.91096002315932;45.260109624132475;1312576378
0;0;88.09740684040462;45.260109624132475;1312596927
0;0;88.27998802529773;45.260109624132475;1312597138
0;0;88.4588136256051;45.260109624132475;1312597354
0;0;88.63398957966899;45.260109624132475;1312607785
1;1;88.63398957966899;45.973671800983595;1312610037
0;0;88.80561790661837;45.973671800983595;1312610077
0;0;88.97379688610931;45.973671800983595;1312610515
0;0;89.13862122826124;45.973671800983595;1312610780
0;0;89.30018223440722;45.973671800983595;1312611152
0;0;89.45856794923242;45.973671800983595;1312681287
1;0;89.45856794923242;45.376195363542166;1312688588
1;1;89.45856794923242;46.083968886788966;1312693432
0;0;89.61386330483437;46.083968886788966;1312693552
0;0;89.76615025720093;46.083968886788966;1312694305
1;1;89.76615025720093;46.780511779861015;1312718330
1;1;89.76615025720093;47.46605489170627;1312759891
0;0;89.91550791556756;47.46605489170627;1312762413
1;1;89.91550791556756;48.14082293108024;1312776204
0;0;90.06201266508344;48.14082293108024;1312786863
1;1;90.06201266508344;48.805034669604694;1312788224
1;1;90.06201266508344;49.45890313681105;1312804929
1;0;90.06201266508344;48.82895416887458;1312815125
0;0;90.205738283187;48.82895416887458;1312821668
0;0;90.34675605006395;48.82895416887458;1312822871
1;0;90.34675605006395;48.208726195357;1312829659
0;1;89.05163950016572;48.208726195357;1312831864
0;0;89.20790632975593;48.208726195357;1312833282
0;0;89.36128734093299;48.208726195357;1312836903
0;1;88.09658084578741;48.208726195357;1312847518
0;0;88.2643500652962;48.208726195357;1312847838
0;0;88.42908027208263;48.208726195357;1312848812
0;0;88.59084520249249;48.208726195357;1312850116
0;0;88.74971625615377;48.208726195357;1312851201
0;0;88.90576258792599;48.208726195357;1312851300
0;0;89.05905119553917;48.208726195357;1312851523
0;0;89.20964700315656;48.208726195357;1312851700
1;0;89.20964700315656;47.59802653352973;1312868976
0;0;89.35761294108062;47.59802653352973;1312872276
1;1;89.35761294108062;48.260079273814696;1312874395
0;0;89.50301002180812;48.260079273814696;1312877012
0;1;88.28467489915593;48.260079273814696;1312906313
0;0;88.44357256780256;48.260079273814696;1312906504
1;1;88.44357256780256;48.91205019271996;1312918814
1;0;88.44357256780256;48.29731195026087;1312922722
0;0;88.59975854373587;48.29731195026087;1312935288
1;1;88.59975854373587;48.94545899561731;1312942514
0;0;88.75329396616772;48.94545899561731;1312952295
1;0;88.75329396616772;48.333428822177545;1312978188
0;0;88.90423817990943;48.333428822177545;1312978320
0;0;89.05264880081042;48.333428822177545;1312988921
0;0;89.19858177835137;48.333428822177545;1312991126
1;0;89.19858177835137;47.730561454883905;1312996937
1;0;89.19858177835137;47.13668242675764;1313005631
0;0;89.34209145553568;47.13668242675764;1313005937
1;1;89.34209145553568;47.792822355516904;1313006495
0;0;89.48323062621401;47.792822355516904;1313015173
1;0;89.48323062621401;47.20104482696829;1313020335
1;0;89.48323062621401;46.617983706576574;1313020740
1;1;89.48323062621401;47.27584884445471;1313076596
0;1;88.30206382576871;47.27584884445471;1313081623
1;1;88.30206382576871;47.924100278913336;1313084383
1;0;88.30206382576871;47.33621548270984;1313090112
0;0;88.4559825155184;47.33621548270984;1313100823
1;0;88.4559825155184;46.75685567452994;1313102690
1;0;88.4559825155184;46.18586538668227;1313103669
1;1;88.4559825155184;46.841588099272066;1313105458
1;1;88.4559825155184;47.487908681053355;1313107332
0;0;88.60739784543135;47.487908681053355;1313118485
0;0;88.75636293267237;47.487908681053355;1313118571
0;1;87.59937881909902;47.487908681053355;1313147556
0;0;87.7605379929257;47.487908681053355;1313147726
0;0;87.91912758962344;47.487908681053355;1313147850
1;1;87.91912758962344;48.12499596525573;1313170747
0;0;88.07520075832328;48.12499596525573;1313170876
1;0;88.07520075832328;47.54237606995251;1313171525
1;0;88.07520075832328;46.96801941564318;1313205540
1;1;88.07520075832328;47.607365218738664;1313216666
1;1;88.07520075832328;48.23770727123765;1313267840
0;1;86.94066622551266;48.23770727123765;1313285282
0;0;87.10840578949127;48.23770727123765;1313339719
0;0;87.27352117864474;48.23770727123765;1313339858
0;0;87.43606534966138;48.23770727123765;1313344808
1;1;87.43606534966138;48.859203270473586;1313350424
0;0;87.59608987839606;48.859203270473586;1313384176
0;0;87.75364500463958;48.859203270473586;1313424144
1;1;87.75364500463958;49.472007399609794;1313427118
0;0;87.90877967515496;49.472007399609794;1313428388
1;1;87.90877967515496;50.07627042496715;1313445055
1;1;87.90877967515496;50.67213979012626;1313445893
1;0;87.90877967515496;50.0685060942601;1313450626
0;0;88.0615415850585;50.0685060942601;1313451625
1;1;88.0615415850585;50.66218139381352;1313453840
0;0;88.21197721761955;50.66218139381352;1313454287
1;0;88.21197721761955;50.06095456508345;1313457232
1;1;88.21197721761955;50.65249504747206;1313464794
0;0;88.36013188254886;50.65249504747206;1313464892
0;0;88.5060497528423;50.65249504747206;1313465269
0;0;88.6497739002429;50.65249504747206;1313465346
0;0;88.7913463293814;50.65249504747206;1313467260
1;1;88.7913463293814;51.23595196098727;1313474542
0;0;88.93080801065247;51.23595196098727;1313478518
0;0;89.0681989118809;51.23595196098727;1313479719
0;0;89.20355802882925;51.23595196098727;1313481967
1;0;89.20355802882925;50.631269718479274;1313493879
1;0;89.20355802882925;50.03479867200539;1313506375
0;0;89.33692341459628;50.03479867200539;1313508972
0;0;89.46833220795288;50.03479867200539;1313518357
0;0;89.59782066066015;50.03479867200539;1313535812
0;0;89.72542416381181;50.03479867200539;1313547108
1;1;89.72542416381181;50.62237668506071;1313609192
1;0;89.72542416381181;50.02811620431261;1313609842
1;0;89.72542416381181;49.44185136453304;1313617736
0;0;89.85117727324148;49.44185136453304;1313618640
0;0;89.97511373403356;49.44185136453304;1313618775
1;1;89.97511373403356;50.03331095333314;1313622502
0;0;90.09726650417392;50.03331095333314;1313623287
1;1;90.09726650417392;50.61686007572392;1313626521
1;1;90.09726650417392;51.19262748911285;1313635630
0;0;90.21766777737598;51.19262748911285;1313635972
0;0;90.33634900511503;51.19262748911285;1313650242
0;0;90.45334091790296;51.19262748911285;1313651473
0;0;90.56867354583382;51.19262748911285;1313690977
1;0;90.56867354583382;50.5967515876853;1313696960
0;0;90.68237623842896;50.5967515876853;1313697507
0;0;90.79447768380965;50.5967515876853;1313703577
0;0;90.90500592722361;50.5967515876853;1313705042
0;1;89.8157197495761;50.5967515876853;1313705295
1;0;89.8157197495761;50.00877581672813;1313706969
0;0;89.93751330753275;50.00877581672813;1313707558
1;0;89.93751330753275;49.42857321100748;1313708256
0;0;90.05761506291844;49.42857321100748;1313710388
0;0;90.17605408266681;49.42857321100748;1313711637
0;1;89.10387915393075;49.42857321100748;1313719071
0;1;88.04645049181224;49.42857321100748;1313738084
0;1;87.00351826627724;49.42857321100748;1313739685
0;0;87.15718129597266;49.42857321100748;1313739847
0;0;87.30875112373711;49.42857321100748;1313740027
0;0;87.45826273070206;49.42857321100748;1313766037
0;0;87.60575035947356;49.42857321100748;1313766857
1;1;87.60575035947356;50.01436525409038;1313770003
1;1;87.60575035947356;50.592456415538436;1313774033
0;0;87.75124753349432;50.592456415538436;1313776380
0;0;87.89478707579786;50.592456415538436;1313776536
1;0;87.89478707579786;50.00826162302891;1313776546
0;0;88.03640112717679;50.00826162302891;1313776712
1;0;88.03640112717679;49.431704546436265;1313776973
0;0;88.17612116378659;49.431704546436265;1313784356
1;0;88.17612116378659;48.86266492892023;1313786253
0;0;88.31397801420538;48.86266492892023;1313786556
0;0;88.45000187596884;48.86266492892023;1313786892
0;0;88.5842223315995;48.86266492892023;1313796522
0;0;88.71666836414802;48.86266492892023;1313798018
1;0;88.71666836414802;48.3010248797319;1313804794
0;0;88.8473683722638;48.3010248797319;1313804900
1;1;88.8473683722638;48.89437958372574;1313808124
0;0;88.97635018481161;48.89437958372574;1313808457
0;0;89.10364107505004;48.89437958372574;1313809312
0;0;89.22926777438684;48.89437958372574;1313809369
1;1;89.22926777438684;49.48005918006891;1313809648
0;0;89.3532564857264;49.48005918006891;1313811195
1;0;89.3532564857264;48.91383559590474;1313813125
0;0;89.47563289642261;48.91383559590474;1313814416
0;0;89.59642219085133;48.91383559590474;1313815575
1;0;89.59642219085133;48.35489838369479;1313816150
0;0;89.71564906261526;48.35489838369479;1313816307
1;1;89.71564906261526;48.944204780505984;1313816536
0;0;89.83333772639345;48.944204780505984;1313817681
1;0;89.83333772639345;48.38650423240257;1313823242
1;1;89.83333772639345;48.973801277935806;1313833919
1;0;89.83333772639345;48.41730792009059;1313835592
1;0;89.83333772639345;47.867886948599434;1313855858
1;1;89.83333772639345;48.458665955989815;1313859940
0;0;89.94951192944788;48.458665955989815;1313866423
0;0;90.06419496279834;48.458665955989815;1313867694
1;0;90.06419496279834;47.91024639573796;1313869463
1;1;90.06419496279834;48.49898441291334;1313873117
1;1;90.06419496279834;49.08031118480426;1313883013
0;0;90.17740967207692;49.08031118480426;1313883972
1;0;90.17740967207692;48.527020998061865;1313884967
1;1;90.17740967207692;49.10654628300124;1313889643
1;0;90.17740967207692;48.55435935787935;1313897871
1;0;90.17740967207692;48.00906031026169;1313898667
1;0;90.17740967207692;47.470548090806716;1313899093
0;0;90.2891784680726;47.470548090806716;1313899650
1;1;90.2891784680726;48.05904889427215;1313903433
0;0;90.39952333697649;48.05904889427215;1313904710
0;1;89.37370434645945;48.05904889427215;1313905156
1;0;89.37370434645945;47.521278227043865;1313954863
0;0;89.49412517790063;47.521278227043865;1313955952
1;1;89.49412517790063;48.107806260663736;1314009288
1;1;89.49412517790063;48.68709743653958;1314011763
0;1;88.48129645455597;48.68709743653958;1314013187
0;0;88.61148518106248;48.68709743653958;1314022449
0;0;88.74003504519341;48.68709743653958;1314022584
0;0;88.86697042848998;48.68709743653958;1314023454
0;0;88.99231526494144;48.68709743653958;1314028663
0;0;89.11609305113585;48.68709743653958;1314031115
1;1;89.11609305113585;49.25925615133256;1314043320
0;0;89.23832685613428;49.25925615133256;1314044009
0;0;89.35903933107755;49.25925615133256;1314054295
1;0;89.35903933107755;48.710627523687975;1314057453
1;0;89.35903933107755;48.16872574173801;1314100255
0;0;89.4782527185336;48.16872574173801;1314113385
0;0;89.59598886159398;48.16872574173801;1314118065
1;1;89.59598886159398;48.74469654514475;1314124610
0;1;88.59461997546573;48.74469654514475;1314128058
0;0;88.72194232454413;48.74469654514475;1314128166
1;0;88.72194232454413;48.203626980284994;1314129922
1;0;88.72194232454413;47.66915128661153;1314137716
1;1;88.72194232454413;48.24875855157917;1314169330
1;1;88.72194232454413;48.82133020228082;1314180954
0;0;88.847697030721;48.82133020228082;1314181146
1;0;88.847697030721;48.281748930235686;1314181674
0;0;88.97190663417736;48.281748930235686;1314185389
0;0;89.0945932787611;48.281748930235686;1314186358
0;0;89.21577872057394;48.281748930235686;1314186893
0;0;89.33548433633473;48.281748930235686;1314187023
0;0;89.45373113152634;48.281748930235686;1314202230
0;0;89.57053974833184;48.281748930235686;1314204205
0;1;88.57953836628664;48.281748930235686;1314204947
0;0;88.7057591634286;48.281748930235686;1314205829
1;1;88.7057591634286;48.85274665992494;1314209403
0;1;87.72639914941041;48.85274665992494;1314215828
0;0;87.86176554915407;48.85274665992494;1314216190
0;0;87.99550135995841;48.85274665992494;1314218192
1;0;87.99550135995841;48.31394631001578;1314218198
1;0;87.99550135995841;47.78163621095709;1314220270
1;1;87.99550135995841;48.356379200170934;1314224636
1;0;87.99550135995841;47.82467843310333;1314227103
0;0;88.12762923474713;47.82467843310333;1314227924
0;0;88.25817144545867;47.82467843310333;1314230544
1;1;88.25817144545867;48.39779971787531;1314231679
1;1;88.25817144545867;48.96406802874996;1314233552
1;0;88.25817144545867;48.42727254418787;1314259321
0;0;88.38714989091248;48.42727254418787;1314265416
1;0;88.38714989091248;47.89687277595639;1314272978
1;0;88.38714989091248;47.37278140964329;1314294605
0;0;88.51458610448014;47.37278140964329;1314296352
0;0;88.64050126156678;47.37278140964329;1314296416
1;1;88.64050126156678;47.948090606888975;1314297584
0;0;88.76491618690855;47.948090606888975;1314298326
1;1;88.76491618690855;48.51658094216426;1314300620
1;0;88.76491618690855;47.98718995258144;1314300841
1;0;88.76491618690855;47.46405230300653;1314300843
1;0;88.76491618690855;46.94708380046252;1314301802
0;0;88.88785136169102;46.94708380046252;1314312550
1;1;88.88785136169102;47.52441018231189;1314314970
1;0;88.88785136169102;47.007701258416645;1314316910
0;0;89.00932693049397;47.007701258416645;1314318085
0;0;89.1293627080674;47.007701258416645;1314322989
1;0;89.1293627080674;46.497055785590035;1314327248
1;0;89.1293627080674;45.99239299610468;1314329481
1;0;89.1293627080674;45.49363340645882;1314340580
0;0;89.24797818594355;45.49363340645882;1314341882
1;0;89.24797818594355;45.00069879246062;1314345761
0;0;89.36519253888945;45.00069879246062;1314346501
0;0;89.4810246312046;45.00069879246062;1314347721
1;1;89.4810246312046;45.59613230333591;1314348079
0;0;89.59549302286828;45.59613230333591;1314350465
1;0;89.59549302286828;45.102906896183484;1314352603
1;1;89.59549302286828;45.69625832827321;1314354055
1;1;89.59549302286828;46.282722446809245;1314382906
0;0;89.70861597554021;46.282722446809245;1314384302
0;0;89.82041145841907;46.282722446809245;1314386179
1;1;89.82041145841907;46.86238936917501;1314386669
0;0;89.93089715396282;46.86238936917501;1314386731
0;0;90.04009046347417;46.86238936917501;1314387117
1;0;90.04009046347417;46.35709375200029;1314388182
0;0;90.14800851255546;46.35709375200029;1314388473
1;0;90.14800851255546;45.85763735027052;1314390138
0;0;90.25466815643614;45.85763735027052;1314392569
0;0;90.36008598517653;45.85763735027052;1314411521
1;0;90.36008598517653;45.3639443189165;1314489354
0;0;90.46427832875108;45.3639443189165;1314490424
1;0;90.46427832875108;44.87593997772972;1314507623
1;0;90.46427832875108;44.39355078963611;1314510908
0;0;90.56726126201451;44.39355078963611;1314559235
1;0;90.56726126201451;43.91670433945711;1314559647
0;0;90.66905060955384;43.91670433945711;1314560490
1;1;90.66905060955384;44.5186681107663;1314608808
0;0;90.76966195042952;44.5186681107663;1314609043
0;0;90.86911062280859;44.5186681107663;1314609245
1;0;90.86911062280859;44.041182156207135;1314666999
1;0;90.86911062280859;43.56915995026016;1314669554
0;0;90.96741172849252;43.56915995026016;1314685972
1;1;90.96741172849252;44.173537573465815;1314686206
1;1;90.96741172849252;44.77101803035995;1314687879
0;0;91.06458013734294;44.77101803035995;1314688787
1;0;91.06458013734294;44.29219437437028;1314720011
0;0;91.16063049160765;44.29219437437028;1314720379
0;0;91.2555772101495;44.29219437437028;1314720983
0;0;91.349434492581;44.29219437437028;1314721324
0;0;91.44221632330668;44.29219437437028;1314721815
1;0;91.44221632330668;43.818820681440535;1314722232
0;0;91.53393647547614;43.818820681440535;1314723289
1;0;91.53393647547614;43.35082793326444;1314723974
0;0;91.62460851484947;43.35082793326444;1314740442
0;0;91.71424580357791;43.35082793326444;1314745404
1;1;91.71424580357791;43.95543985855749;1314745787
1;0;91.71424580357791;43.48662256185603;1314745791
1;1;91.71424580357791;44.08897854422084;1314745969
1;0;91.71424580357791;43.61935912110861;1314746039
0;0;91.80286150390155;43.61935912110861;1314746480
1;0;91.80286150390155;43.15504447034467;1314750922
1;1;91.80286150390155;43.759751673720366;1314763594
0;0;91.89046858176627;43.759751673720366;1314765293
0;0;91.9770798103621;43.759751673720366;1314766545
1;0;91.9770798103621;43.29453942565621;1314776034
0;0;92.06270777358483;43.29453942565621;1314776084
0;0;92.14736486942307;43.29453942565621;1314787961
0;0;92.2310633132722;43.29453942565621;1314811998
0;1;91.24865228502023;43.29453942565621;1314820561
0;1;90.27733846996014;43.29453942565621;1314893856
0;0;90.38076652981907;43.29453942565621;1314894402
1;0;90.38076652981907;42.83456314325548;1314895765
0;1;89.41992379257955;42.83456314325548;1314918713
1;0;89.41992379257955;42.379757766391826;1314920897
0;0;89.53233021117101;42.379757766391826;1314942813
0;0;89.64347299293048;42.379757766391826;1314947306
0;0;89.75336780763618;42.379757766391826;1314947584
