instance class;predicted class;recall(0);recall(1);timestamp 
0;0;100.0;0.0;1326240979
0;0;100.0;0.0;1326241698
1;0;100.0;0.0;1326241889
0;0;100.0;0.0;1326242074
0;0;100.0;0.0;1326242133
1;0;100.0;0.0;1326243164
0;0;100.0;0.0;1326243380
0;0;100.0;0.0;1326243388
0;0;100.0;0.0;1326243395
0;0;100.0;0.0;1326243591
0;0;100.0;0.0;1326243636
0;0;100.0;0.0;1326243856
0;0;100.0;0.0;1326243935
0;0;100.0;0.0;1326244214
0;0;100.0;0.0;1326244257
1;0;100.0;0.0;1326247721
0;0;100.0;0.0;1326250153
1;0;100.0;0.0;1326258719
0;0;100.0;0.0;1326302580
0;0;100.0;0.0;1326303963
0;0;100.0;0.0;1326313350
0;0;100.0;0.0;1326314035
1;0;100.0;0.0;1326316585
1;0;100.0;0.0;1326322237
1;0;100.0;0.0;1326322432
0;0;100.0;0.0;1326324585
1;0;100.0;0.0;1326324923
0;0;100.0;0.0;1326325036
0;0;100.0;0.0;1326326422
1;0;100.0;0.0;1326326650
0;0;100.0;0.0;1326326863
0;0;100.0;0.0;1326327282
0;0;100.0;0.0;1326327884
0;0;100.0;0.0;1326328247
0;0;100.0;0.0;1326328435
0;0;100.0;0.0;1326328510
0;0;100.0;0.0;1326329621
0;0;100.0;0.0;1326329831
1;0;100.0;0.0;1326335030
0;0;100.0;0.0;1326335451
1;0;100.0;0.0;1326396931
1;0;100.0;0.0;1326402305
0;0;100.0;0.0;1326402774
0;0;100.0;0.0;1326404075
1;0;100.0;0.0;1326405129
0;0;100.0;0.0;1326405366
1;0;100.0;0.0;1326409769
0;0;100.0;0.0;1326411914
0;0;100.0;0.0;1326411956
1;0;100.0;0.0;1326413698
0;0;100.0;0.0;1326415770
0;0;100.0;0.0;1326416853
1;0;100.0;0.0;1326420065
0;0;100.0;0.0;1326421283
1;0;100.0;0.0;1326429075
0;0;100.0;0.0;1326466285
0;0;100.0;0.0;1326476267
1;0;100.0;0.0;1326480259
0;0;100.0;0.0;1326480333
1;0;100.0;0.0;1326487183
0;0;100.0;0.0;1326488983
0;0;100.0;0.0;1326489081
0;0;100.0;0.0;1326490641
1;0;100.0;0.0;1326494098
1;0;100.0;0.0;1326494135
0;0;100.0;0.0;1326494166
0;0;100.0;0.0;1326494785
1;0;100.0;0.0;1326495042
0;0;100.0;0.0;1326495350
1;0;100.0;0.0;1326496295
0;0;100.0;0.0;1326499115
0;0;100.0;0.0;1326501059
0;0;100.0;0.0;1326501245
0;0;100.0;0.0;1326501832
0;0;100.0;0.0;1326502203
1;0;100.0;0.0;1326676667
0;0;100.0;0.0;1326676689
1;0;100.0;0.0;1326676836
0;0;100.0;0.0;1326739032
0;0;100.0;0.0;1326740664
0;0;100.0;0.0;1326740711
1;0;100.0;0.0;1326741158
1;0;100.0;0.0;1326742801
0;0;100.0;0.0;1326743539
0;0;100.0;0.0;1326743739
0;0;100.0;0.0;1326747215
0;0;100.0;0.0;1326747226
0;0;100.0;0.0;1326748580
0;0;100.0;0.0;1326749278
1;0;100.0;0.0;1326749398
0;0;100.0;0.0;1326749631
1;0;100.0;0.0;1326750950
0;0;100.0;0.0;1326752538
0;0;100.0;0.0;1326752558
1;0;100.0;0.0;1326752812
1;0;100.0;0.0;1326753110
1;0;100.0;0.0;1326753606
0;0;100.0;0.0;1326753639
0;0;100.0;0.0;1326754025
0;0;100.0;0.0;1326754631
0;0;100.0;0.0;1326755237
0;0;100.0;0.0;1326755437
1;0;100.0;0.0;1326755855
0;0;100.0;0.0;1326755900
0;0;100.0;0.0;1326756467
1;0;100.0;0.0;1326757429
0;0;100.0;0.0;1326758092
0;0;100.0;0.0;1326758831
0;0;100.0;0.0;1326759417
1;0;100.0;0.0;1326760943
1;0;100.0;0.0;1326765601
1;0;100.0;0.0;1326775487
0;0;100.0;0.0;1326775699
0;0;100.0;0.0;1326775784
0;0;100.0;0.0;1326819747
0;0;100.0;0.0;1326821360
0;0;100.0;0.0;1326824958
1;0;100.0;0.0;1326825833
1;0;100.0;0.0;1326826077
0;0;100.0;0.0;1326827019
0;0;100.0;0.0;1326827482
0;0;100.0;0.0;1326828285
0;0;100.0;0.0;1326830199
0;0;100.0;0.0;1326832099
1;0;100.0;0.0;1326832349
0;0;100.0;0.0;1326832672
0;0;100.0;0.0;1326833197
1;0;100.0;0.0;1326838729
0;0;100.0;0.0;1326839108
0;0;100.0;0.0;1326839445
1;0;100.0;0.0;1326839702
0;0;100.0;0.0;1326839838
1;0;100.0;0.0;1326839984
0;0;100.0;0.0;1326841143
0;0;100.0;0.0;1326842234
0;0;100.0;0.0;1326844962
0;0;100.0;0.0;1326845638
1;0;100.0;0.0;1326852871
1;0;100.0;0.0;1326853336
0;0;100.0;0.0;1326905575
0;0;100.0;0.0;1326912938
0;0;100.0;0.0;1326913296
1;0;100.0;0.0;1326927054
1;0;100.0;0.0;1326934561
1;0;100.0;0.0;1326934571
1;0;100.0;0.0;1326934977
0;0;100.0;0.0;1326935655
1;0;100.0;0.0;1326990617
1;0;100.0;0.0;1326990638
1;0;100.0;0.0;1326993729
0;0;100.0;0.0;1326994370
1;0;100.0;0.0;1326998047
1;0;100.0;0.0;1326999128
1;0;100.0;0.0;1327000819
0;0;100.0;0.0;1327003370
1;0;100.0;0.0;1327004001
1;0;100.0;0.0;1327016930
0;0;100.0;0.0;1327017452
0;0;100.0;0.0;1327017730
1;0;100.0;0.0;1327017995
0;0;100.0;0.0;1327018010
1;0;100.0;0.0;1327020449
1;0;100.0;0.0;1327020732
1;0;100.0;0.0;1327024278
1;0;100.0;0.0;1327026847
0;0;100.0;0.0;1327027396
0;0;100.0;0.0;1327028599
0;0;100.0;0.0;1327028870
0;0;100.0;0.0;1327030071
1;0;100.0;0.0;1327030757
1;0;100.0;0.0;1327074710
1;0;100.0;0.0;1327077485
1;0;100.0;0.0;1327080163
0;0;100.0;0.0;1327082353
1;0;100.0;0.0;1327083205
0;0;100.0;0.0;1327093116
0;0;100.0;0.0;1327095169
0;0;100.0;0.0;1327095285
1;0;100.0;0.0;1327095291
1;0;100.0;0.0;1327096205
0;0;100.0;0.0;1327096607
1;0;100.0;0.0;1327096946
1;0;100.0;0.0;1327097986
1;0;100.0;0.0;1327098352
0;0;100.0;0.0;1327098455
0;0;100.0;0.0;1327098952
1;0;100.0;0.0;1327103446
1;0;100.0;0.0;1327103582
1;0;100.0;0.0;1327104252
0;0;100.0;0.0;1327104370
0;0;100.0;0.0;1327104673
1;0;100.0;0.0;1327105571
1;0;100.0;0.0;1327105933
0;0;100.0;0.0;1327106492
0;0;100.0;0.0;1327107588
1;0;100.0;0.0;1327109708
0;0;100.0;0.0;1327109920
0;0;100.0;0.0;1327109929
0;0;100.0;0.0;1327110098
1;0;100.0;0.0;1327110266
0;0;100.0;0.0;1327110313
0;0;100.0;0.0;1327110670
0;0;100.0;0.0;1327112887
0;0;100.0;0.0;1327112891
0;0;100.0;0.0;1327113023
0;0;100.0;0.0;1327113038
1;0;100.0;0.0;1327113358
0;0;100.0;0.0;1327113627
1;0;100.0;0.0;1327113788
0;0;100.0;0.0;1327115116
1;0;100.0;0.0;1327116255
1;0;100.0;0.0;1327190883
0;0;100.0;0.0;1327190919
0;0;100.0;0.0;1327190934
1;0;100.0;0.0;1327190968
0;0;100.0;0.0;1327191014
0;0;100.0;0.0;1327191118
0;0;100.0;0.0;1327259674
0;0;100.0;0.0;1327260144
1;0;100.0;0.0;1327261720
1;0;100.0;0.0;1327261887
0;0;100.0;0.0;1327266678
0;0;100.0;0.0;1327267103
1;0;100.0;0.0;1327358916
0;0;100.0;0.0;1327439622
0;0;100.0;0.0;1327440519
1;0;100.0;0.0;1327504262
0;0;100.0;0.0;1327526668
0;0;100.0;0.0;1327600204
0;0;100.0;0.0;1327603919
0;0;100.0;0.0;1327627281
0;0;100.0;0.0;1327687896
0;0;100.0;0.0;1327688401
1;0;100.0;0.0;1327691765
0;0;100.0;0.0;1327691986
0;0;100.0;0.0;1327695242
0;0;100.0;0.0;1327696654
1;0;100.0;0.0;1327698712
0;0;100.0;0.0;1327704366
0;0;100.0;0.0;1327704531
0;0;100.0;0.0;1327709737
1;0;100.0;0.0;1327710063
0;0;100.0;0.0;1327710139
0;0;100.0;0.0;1327710153
0;0;100.0;0.0;1327711959
1;0;100.0;0.0;1327712248
1;0;100.0;0.0;1327712762
1;0;100.0;0.0;1327713640
0;0;100.0;0.0;1327713732
0;0;100.0;0.0;1327714648
1;0;100.0;0.0;1327716838
0;0;100.0;0.0;1327717740
0;0;100.0;0.0;1327775036
0;0;100.0;0.0;1327803311
0;0;100.0;0.0;1327951221
0;0;100.0;0.0;1327953528
0;0;100.0;0.0;1327956154
0;0;100.0;0.0;1327960278
0;0;100.0;0.0;1327962411
0;0;100.0;0.0;1327962965
0;0;100.0;0.0;1327963028
0;0;100.0;0.0;1327963160
1;0;100.0;0.0;1327963225
0;0;100.0;0.0;1327963374
0;0;100.0;0.0;1327964233
0;0;100.0;0.0;1327964886
1;0;100.0;0.0;1327967040
1;0;100.0;0.0;1327967837
0;0;100.0;0.0;1327968636
0;0;100.0;0.0;1327969592
1;0;100.0;0.0;1327973002
1;0;100.0;0.0;1327985832
0;0;100.0;0.0;1328029565
1;0;100.0;0.0;1328038824
1;0;100.0;0.0;1328049301
1;0;100.0;0.0;1328049337
0;0;100.0;0.0;1328049521
1;0;100.0;0.0;1328049607
1;0;100.0;0.0;1328049832
1;0;100.0;0.0;1328050957
0;0;100.0;0.0;1328050981
1;0;100.0;0.0;1328052694
1;0;100.0;0.0;1328053544
1;0;100.0;0.0;1328054461
1;0;100.0;0.0;1328054622
0;0;100.0;0.0;1328056216
1;0;100.0;0.0;1328056806
0;0;100.0;0.0;1328057789
1;0;100.0;0.0;1328058511
1;0;100.0;0.0;1328059104
1;0;100.0;0.0;1328060353
0;0;100.0;0.0;1328060721
0;0;100.0;0.0;1328061281
0;0;100.0;0.0;1328083656
0;0;100.0;0.0;1328084328
1;0;100.0;0.0;1328116027
1;0;100.0;0.0;1328116605
1;0;100.0;0.0;1328116665
0;0;100.0;0.0;1328116920
0;0;100.0;0.0;1328117025
0;0;100.0;0.0;1328117314
0;0;100.0;0.0;1328118345
0;0;100.0;0.0;1328118359
0;0;100.0;0.0;1328118421
0;0;100.0;0.0;1328118715
0;0;100.0;0.0;1328124315
0;0;100.0;0.0;1328129432
0;0;100.0;0.0;1328129577
0;0;100.0;0.0;1328133166
0;0;100.0;0.0;1328133345
0;0;100.0;0.0;1328134117
0;0;100.0;0.0;1328134343
0;0;100.0;0.0;1328134980
0;0;100.0;0.0;1328136561
1;0;100.0;0.0;1328137470
0;0;100.0;0.0;1328139372
0;0;100.0;0.0;1328140071
0;0;100.0;0.0;1328141626
0;0;100.0;0.0;1328142629
0;0;100.0;0.0;1328143477
0;0;100.0;0.0;1328145038
1;0;100.0;0.0;1328148470
0;0;100.0;0.0;1328155785
0;0;100.0;0.0;1328219282
0;0;100.0;0.0;1328219779
1;0;100.0;0.0;1328222700
0;0;100.0;0.0;1328222756
1;0;100.0;0.0;1328223899
0;0;100.0;0.0;1328224488
1;0;100.0;0.0;1328225726
0;0;100.0;0.0;1328225874
0;0;100.0;0.0;1328225890
0;0;100.0;0.0;1328229375
1;0;100.0;0.0;1328233046
1;0;100.0;0.0;1328234782
1;0;100.0;0.0;1328235456
0;0;100.0;0.0;1328249414
0;0;100.0;0.0;1328250235
0;0;100.0;0.0;1328291448
1;0;100.0;0.0;1328291856
0;0;100.0;0.0;1328292969
0;0;100.0;0.0;1328297004
0;0;100.0;0.0;1328300833
1;0;100.0;0.0;1328302093
1;0;100.0;0.0;1328312377
0;0;100.0;0.0;1328313364
1;0;100.0;0.0;1328315720
1;0;100.0;0.0;1328317786
0;0;100.0;0.0;1328320092
1;0;100.0;0.0;1328320376
1;0;100.0;0.0;1328320798
0;0;100.0;0.0;1328377176
0;0;100.0;0.0;1328378621
0;0;100.0;0.0;1328385347
1;0;100.0;0.0;1328386926
0;0;100.0;0.0;1328396228
0;0;100.0;0.0;1328396478
0;0;100.0;0.0;1328398695
0;0;100.0;0.0;1328401788
1;0;100.0;0.0;1328403984
0;0;100.0;0.0;1328404016
0;0;100.0;0.0;1328486807
0;0;100.0;0.0;1328553225
1;0;100.0;0.0;1328556388
0;0;100.0;0.0;1328558843
0;0;100.0;0.0;1328559314
1;0;100.0;0.0;1328561341
0;0;100.0;0.0;1328561370
1;0;100.0;0.0;1328561627
1;0;100.0;0.0;1328590204
0;0;100.0;0.0;1328619785
1;0;100.0;0.0;1328623422
1;0;100.0;0.0;1328626248
1;0;100.0;0.0;1328627092
1;0;100.0;0.0;1328627104
1;0;100.0;0.0;1328628410
0;0;100.0;0.0;1328645009
1;0;100.0;0.0;1328645884
0;0;100.0;0.0;1328646214
1;0;100.0;0.0;1328648585
0;0;100.0;0.0;1328648836
0;0;100.0;0.0;1328654755
1;0;100.0;0.0;1328655021
0;0;100.0;0.0;1328655180
1;0;100.0;0.0;1328656060
0;0;100.0;0.0;1328662361
1;0;100.0;0.0;1328663300
0;0;100.0;0.0;1328663626
1;0;100.0;0.0;1328664218
0;0;100.0;0.0;1328665748
0;0;100.0;0.0;1328669372
0;0;100.0;0.0;1328687194
0;0;100.0;0.0;1328687485
0;0;100.0;0.0;1328719822
0;0;100.0;0.0;1328722520
0;0;100.0;0.0;1328723884
0;0;100.0;0.0;1328724331
0;0;100.0;0.0;1328724382
0;0;100.0;0.0;1328727391
0;0;100.0;0.0;1328728419
1;0;100.0;0.0;1328729353
0;0;100.0;0.0;1328729644
0;0;100.0;0.0;1328730054
0;0;100.0;0.0;1328730161
0;0;100.0;0.0;1328731233
0;0;100.0;0.0;1328732457
0;0;100.0;0.0;1328732698
0;0;100.0;0.0;1328733899
1;0;100.0;0.0;1328737646
1;0;100.0;0.0;1328738121
0;0;100.0;0.0;1328742993
1;0;100.0;0.0;1328743240
0;0;100.0;0.0;1328743352
0;0;100.0;0.0;1328743758
0;0;100.0;0.0;1328744519
0;0;100.0;0.0;1328744900
0;0;100.0;0.0;1328745415
1;0;100.0;0.0;1328753516
0;0;100.0;0.0;1328753586
0;0;100.0;0.0;1328808767
0;0;100.0;0.0;1328809878
0;0;100.0;0.0;1328810172
1;0;100.0;0.0;1328813991
0;0;100.0;0.0;1328814050
0;0;100.0;0.0;1328815917
0;0;100.0;0.0;1328816515
1;0;100.0;0.0;1328817088
0;0;100.0;0.0;1328817403
0;0;100.0;0.0;1328817769
0;0;100.0;0.0;1328817960
0;0;100.0;0.0;1328818175
0;0;100.0;0.0;1328823260
0;0;100.0;0.0;1328824013
0;0;100.0;0.0;1328824265
1;0;100.0;0.0;1328826103
1;0;100.0;0.0;1328827228
0;0;100.0;0.0;1328829296
0;0;100.0;0.0;1328829911
1;0;100.0;0.0;1328830117
0;0;100.0;0.0;1328830139
0;0;100.0;0.0;1328830154
0;0;100.0;0.0;1328830223
0;0;100.0;0.0;1328830372
1;0;100.0;0.0;1328832112
0;0;100.0;0.0;1328833082
0;0;100.0;0.0;1328834793
0;0;100.0;0.0;1328835115
1;0;100.0;0.0;1328837147
0;0;100.0;0.0;1328837169
0;0;100.0;0.0;1328837637
