author_date_unix_timestamp,fix_unix_timestamp,fix,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug
1487429106,-1,0,1,3,3,1.530493057,5,4,389,11,2.089618056,3,11998,229.297751,6191,0
1487431651,-1,1,1,1,2,0.991460601,92,0,0,0,0,0,22,3.585349781,15,0
1487431735,1297966193,1,1,4,4,1.80340338,59,19,1023.5,21,572.485055,3,23,4.585349781,16,1
1487452014,-1,0,1,8,8,2.984427412,776,0,0,0,0,0,1,0.013333333,0,1
1487455348,-1,0,1,1,1,0,1,6,51,1,0.274270833,1,24,5.552016448,17,0
1487458964,1477469833,1,1,1,1,0,2,1,172,2,87.36449074,1,2,1.013333333,1,0
1487459940,-1,0,1,1,1,0,3,3,173,3,0.011296296,1,3,2.013333333,2,0
1487494668,1487452014,1,1,4,6,2.401052244,20,14,113.5,15,26.63411458,5,11999,229.0253047,6192,0
1487494811,-1,0,1,1,1,0,2,1,94,3,15.02709491,1,12000,230.0250111,6193,0
1487504042,-1,0,1,1,1,0,7,0,285,1,166.904294,1,12001,230.655465,6194,0
1487504770,-1,0,1,1,1,0,20,15,292,2,0.008425926,1,12002,231.6524025,6195,0
1487504836,-1,0,1,1,1,0,1,1,297,2,0.000763889,1,12003,232.6523911,6196,0
1487505643,-1,0,1,1,1,0,34,2,297,2,0.009340278,1,12004,233.6130427,6197,0
1487521430,-1,0,1,1,1,0,16,14,297,1,167.0857292,1,12005,234.2436978,6198,0
1487522983,-1,0,1,1,1,0,36,2,299,2,0.017974537,1,12006,235.0762124,6199,0
1487523401,-1,0,1,1,1,0,2,2,333,2,0.004837963,1,12007,235.9922,6200,0
1487530237,-1,0,1,2,26,2.870317841,1802,1,97.34615385,4,0.591980057,2,12008,236.8394614,4923,0
1487530407,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487530489,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487530699,-1,0,1,1,3,0,0,0,457.3333333,2,0.001790123,2,12009,237.8391758,4924,0
1487576119,-1,0,1,1,1,0,1,1,5078,99,4.592418981,1,1964,98.48542686,1018,0
1487579133,-1,0,2,3,19,4.138695232,79,79,422.4210526,100,107.2815339,7,1965,99.39952981,922,0
1487580224,-1,0,1,1,1,0,1,1,5078,99,0.012627315,1,1966,100.3650029,1020,0
1487581093,-1,0,1,1,1,0,1,1,915,10,1.759108796,1,12010,237.9753609,6201,0
1487581661,-1,0,1,2,3,1.251629167,6,0,171.3333333,9,528.8677353,3,12011,238.9385076,4925,0
1487582516,-1,0,1,3,3,0.538650905,69,38,140,2,110.0959568,3,229,20.4456588,154,0
1487583013,-1,0,1,3,3,1.460484681,10,3,268.6666667,1,313.0332176,2,12012,239.3707493,6202,0
1487583317,1487327252,1,1,2,2,0.985228136,4,3,140.5,2,1.45021412,2,12013,240.3702157,6203,0
1487584871,-1,0,4,11,11,2.362485167,50,4,695.0909091,106,25.3245181,6,16,4.735482273,3.5,0
1487585054,-1,0,1,3,4,1.244060334,118,43,156.25,2,192.366603,4,230,21.44206006,155,0
1487585060,-1,0,1,1,1,0,24,0,91,4,89.93315972,1,17,5.735482273,8,0
1487586251,-1,0,1,1,1,0,24,0,0,0,0,0,12014,241.3087792,714,0
1487589675,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487593725,-1,0,1,4,8,2.832130428,518,0,0,0,0,0,6,0.920512821,4,1
1487594990,-1,0,1,4,9,2.280148186,334,18,52,1,47.36002186,3,12015,240.7997346,715,1
1487596747,1487593725,1,1,4,7,2.213653421,152,141,84,15,47.07627976,3,7,1.920512821,5,0
1487596750,-1,0,1,9,17,3.268722554,426,16,53.94117647,9,1.025689679,5,12016,241.713007,716,0
1487596885,1487594990,1,1,2,8,2.899567632,29,29,106,1,0.754720775,3,12017,242.7073783,717,0
1487598825,-1,0,1,3,6,1.972460264,136,47,85.66666667,1,0.02349537,2,12018,243.1801587,718,0
1487619267,-1,0,3,18,33,4.54379266,869,350,81.06060606,4,26.91037563,8,231,21.64196242,84,1
1487629820,1447776362,1,1,2,2,0.193642805,66,1,220,8,44.67099537,1,0,0,0,1
1487630121,-1,0,1,1,1,0,0,1,440,9,0.003483796,1,1,1,0,0
1487634331,-1,0,1,1,1,0,62,30,64,1,0.052210648,1,2,2,1,1
1487640282,1487634331,1,1,1,1,0,19,2,96,1,0.068877315,1,3,3,2,1
1487643082,-1,0,1,1,1,0,24,8,439,9,0.150011574,1,4,4,3,0
1487643864,-1,0,1,1,1,0,10,0,113,1,0.041458333,1,5,5,4,0
1487645086,1487640282,1,1,1,1,0,28,13,123,1,0.014143519,1,6,6,5,0
1487645244,-1,0,1,1,1,0,6,39,455,9,0.025023148,1,7,7,6,0
1487646991,-1,0,1,1,1,0,5,2,148,5,104.4490509,1,8,8,7,0
1487665663,-1,1,1,2,2,0.595761097,47,43,129.5,15,0.815127315,2,12019,243.4307473,6204,0
1487670403,-1,0,1,1,1,0,1,1,5078,99,1.043738426,1,1967,97.01841015,1021,0
1487670512,-1,0,1,1,1,0,1,1,5078,99,0.001261574,1,1968,98.01733488,1022,0
1487670588,-1,0,1,6,11,3.03450304,868,0,4.727272727,9,0.077691498,1,12020,242.9628841,719,0
1487670604,-1,0,1,2,2,0.854180205,43,0,559,23,17.06173611,1,18,6.230157751,9,0
1487670698,-1,0,3,4,4,0.822739868,29,59,2030,100,1.949453125,3,12021,243.9552668,657.3333333,0
1487671336,-1,0,1,1,1,0,1,1,5078,99,0.009537037,1,1969,99.01076511,1023,0
1487672633,-1,0,1,5,15,3.252630724,219,333,105.5333333,1,0.469564043,4,12022,243.768602,721,0
1487678306,-1,0,1,3,3,1.149229762,18,5,274,4,150.192064,3,23,1.423418667,18,0
1487679653,-1,0,1,5,6,1.895548277,225,23,58.83333333,1,49.83997685,3,12023,244.3715149,722,0
1487680780,-1,0,2,5,7,2.098175378,40,22,117.2857143,2,6.694417989,4,5,4.5,1.5,0
1487681031,-1,0,2,4,12,3.419930943,811,0,0,0,0,0,6,5.5,2.5,1
1487684438,-1,0,1,1,1,0,9,0,258,2,0.042337963,1,7,6.5,5,0
1487685345,-1,0,1,3,5,1.473573308,129,28,143.8,20,46.67048843,4,24,2.423347452,19,0
1487688134,-1,0,1,1,1,0,1,1,5085,99,0.201805556,1,1970,98.71794395,1024,0
1487689248,-1,0,5,18,31,3.967555327,1206,18,443.3225806,111,2.852983124,7,233,22.14409014,47,1
1487693086,-1,0,3,3,3,1.348587896,10,1,1553,18,3.216145833,2,12024,242.5155926,2318.333333,0
1487708654,-1,0,1,1,1,0,32,16,138,1,0.735740741,1,9,9,8,0
1487746709,-1,0,1,1,1,0,1,1,5114,99,1.873125,1,1971,99.24758121,1025,0
1487753293,1487619267,1,1,2,6,2.521640636,6,8,64.83333333,1,1.292690972,2,232,21.87152494,157,0
1487753940,-1,0,1,1,1,0,1,1,1454,27,17.4746875,1,0,0,0,0
1487755311,-1,0,1,45,93,0,10,10,145.5591398,16,0.010555431,2,12025,238.7554617,724,0
1487755472,-1,0,1,9,9,3.169925001,9,9,113.3333333,8,0.001863426,1,12026,239.7532873,725,0
1487755516,1487270645,1,1,2,3,0.991264261,26,26,662.3333333,6,5.609386574,2,19,6.724663245,1,0
1487755600,-1,0,1,2,2,0.485460761,2,17,1676,7,30.87925926,2,12027,240.7531766,726,0
1487758002,-1,0,3,5,6,2.178814534,251,3,21.33333333,1,20.56470293,1,234,23.87027082,86,0
1487758331,-1,0,1,1,1,0,10,0,3286,7,0.031608796,1,12028,240.2315337,727,0
1487762512,1484824907,1,1,1,1,0,7,2,536,3,5.609641204,1,12029,239.0267242,34,0
1487764400,-1,0,1,1,1,0,0,4,83,1,0.964918981,1,8,6.5,6,0
1487765031,-1,0,1,3,6,1.638018464,108,102,399.5,7,39.4918152,5,29,6.001670552,24,0
1487767320,1487117917,1,2,4,5,1.312787767,63,36,346.6,17,7.516238426,1,30,3.508912182,10.5,0
1487778010,-1,0,1,1,1,0,3,1,38,5,2196.89603,1,12030,237.9619367,4926,0
1487781666,-1,0,1,3,12,2.766203772,312,37,95.33333333,2,2.545371335,4,9,7.5,7,1
1487782143,-1,0,2,5,6,2.222740782,48,38,516.5,11,2.420640432,2,30,6.796176046,13,0
1487795032,-1,0,1,2,4,1.834567814,19,18,453.25,10,41.61585648,4,12031,237.1979024,6206,0
1487840337,-1,0,1,1,1,0,1,1,5124,99,1.748715278,1,1972,96.66520972,1026,0
1487843543,-1,0,1,1,2,0.974287717,147,23,139.5,1,7.946145833,1,12032,234.6012688,35,1
1487843781,-1,0,2,2,2,1,16,0,2915.5,101,4.455601852,2,31,7.62950938,1,0
1487845143,1487843543,1,1,3,3,1.370950594,5,5,219.3333333,3,12.24500772,3,12033,235.1618182,36,0
1487850357,-1,0,1,3,3,1.311806429,43,4,151,1,100.8645293,2,32,8.617766955,26,0
1487852353,-1,0,1,6,7,2.32183453,200,20,273.8571429,9,100.6364071,5,1973,96.96325928,826,1
1487852496,1487852353,1,1,1,2,0.591672779,7,7,559,8,0.001655093,1,1974,97.95875498,827,0
1487854139,1487852353,1,1,3,3,1.435520504,5,4,421,5,3.742434414,2,1975,98.7825187,828,0
1487855536,-1,0,1,3,3,1.483355755,7,5,605.3333333,12,8.10962963,2,1976,99.74604809,829,0
1487856185,-1,0,1,1,1,0,1,1,5132,99,0.143564815,1,1977,100.7457923,1027,0
1487858087,-1,0,1,1,2,0.970950594,7,3,328.5,6,0.878981481,1,33,9.399909812,27,0
1487860437,-1,0,1,1,1,0,0,5,2386,33,1.981354167,1,12034,232.9626491,197,0
1487866552,-1,0,4,23,58,4.945251815,3291,306,125.5689655,33,163.9070949,24,241,23.708243,63.25,1
1487870742,-1,0,2,2,2,1,2,2,2108,11,0.738524306,2,12035,231.6126271,3467.5,0
1487873791,-1,0,1,2,2,0.980310798,79,12,351,4,556.1962905,2,12036,232.4258457,4927,0
1487924135,-1,0,1,1,1,0,1,1,5132,99,0.786458333,1,82,1.008778569,12,0
1487924177,1358146560,1,1,3,3,1.537984108,16,7,443.6666667,16,332.063233,3,83,2.008778569,55,0
1487927566,-1,0,1,4,5,2.067943964,52,47,476.6,8,0.857456019,2,12037,230.2821137,6208,0
1487928217,-1,0,1,4,4,1.793760888,27,2,329,9,1.520439815,3,34,10.36240981,28,0
1487929826,-1,0,1,1,1,0,1,1,5132,99,0.065868056,1,12038,231.1708003,1057,0
1487930031,-1,0,1,1,1,0,1,1,5132,99,0.002372685,1,12039,232.1614945,1058,0
1487930194,-1,0,1,2,2,1,2,2,506.5,18,8.167546296,2,12040,233.1592738,6209,0
1487934282,-1,0,1,1,1,0,1,1,5132,99,0.049201389,1,1978,99.53639782,1028,0
1487935735,-1,0,1,1,1,0,1,1,69,2,1750.203218,1,1,0.076923077,0,0
1487936253,-1,0,1,2,4,1.626356676,256,64,113.5,6,184.2415365,2,2,1.076923077,1,0
1487936284,-1,0,1,2,3,1.248034697,63,10,106.3333333,4,1562.016605,3,8,2.920512821,6,1
1487939825,-1,0,1,1,2,1,1,3,139.5,3,81.10298611,2,12041,229.3382795,6210,0
1487939960,-1,0,1,1,1,0,3,0,279,2,43.7259838,1,12042,230.3375116,6211,0
1487940325,-1,0,1,1,1,0,3,3,880,10,126.2547338,1,12043,231.3361281,6212,0
1487941030,-1,1,1,2,4,1.815195492,221,2,58,2,26.45399016,1,15,0.255827678,7,1
1487941797,-1,0,1,1,1,0,1,3,167,4,0.06380787,1,9,3.920512821,7,0
1487942229,-1,0,1,3,3,1.066051525,131,21,86.66666667,7,348.7638735,2,12044,231.6862976,6213,1
1487942262,-1,0,1,1,1,0,9,10,165,4,0.005381944,1,10,4.920512821,8,0
1487942461,-1,0,1,1,10,2.85803099,2094,0,0,0,0,0,0,0,0,0
1487944286,-1,0,1,6,13,3.130555118,216,111,90.30769231,21,33.78892361,7,0,0,0,1
1488009571,1487941030,1,1,1,1,0,1,1,243,2,0.793298611,1,31,4.097692789,17,1
1488015167,-1,0,2,4,4,1.82513104,40,40,1116.75,9,4.604114583,3,12045,228.8363271,3471.5,0
1488034676,1487936284,1,1,2,3,0.716351513,26,29,123,5,1.115733025,2,11,5.796703297,9,1
1488050758,-1,0,2,3,6,2.262907178,214,20,101.5,4,57.21248457,5,12046,228.6500586,3472.5,0
1488154094,-1,0,1,3,4,1.657704099,56,14,517.75,19,6.963723958,2,3,2.076923077,2,0
1488176270,1488009571,1,1,1,1,0,1,1,243,3,1.929386574,1,21,1.910383592,6,0
1488180434,-1,0,1,1,1,0,1,1,5132,99,2.848981481,1,1979,98.78344782,1029,0
1488185620,-1,0,1,1,1,0,1,1,5132,99,0.060023148,1,1980,98.15837927,1030,0
1488185639,-1,0,2,3,5,2.281036113,10,8,727.8,19,28.7235625,2,12047,222.4773875,5572,0
1488190751,-1,0,1,2,2,0.970950594,5,0,243,10,211.3436574,2,12048,221.1904599,4929,0
1488192993,-1,1,1,1,1,0,1,1,749,1,353.8001042,1,183,4.627654123,103,0
1488197567,-1,0,1,3,5,1.982427857,282,0,20.4,3,1.023368056,1,12049,221.3966005,731,0
1488199099,-1,0,1,7,12,2.985688435,222,90,92.58333333,3,3.002009066,3,12050,222.0126487,732,0
1488200187,-1,0,1,2,3,1.330483517,48,0,184.6666667,1,5.148406636,2,12051,222.4811072,733,0
1488200857,-1,0,1,3,5,2.060152692,39,34,138.2,1,0.015310185,2,12052,223.4338476,734,1
1488202854,-1,0,1,3,4,1.079555219,42,6,96.5,2,6.750896991,4,10,7.5,8,0
1488202909,-1,0,1,1,1,0,150,0,0,0,0,0,11,8.5,9,0
1488203525,-1,0,1,1,1,0,3,0,145,1,0.03087963,1,12053,223.2286525,735,0
1488207773,-1,0,1,1,1,0,1,1,5132,99,0.256400463,1,12054,223.6260293,1059,0
1488214142,-1,0,1,1,1,0,2,2,158,11,138.3491435,1,20,5.832211916,10,0
1488267894,-1,0,1,1,1,0,1,1,5132,99,0.695844907,1,1981,98.29086534,1031,0
1488267936,-1,0,1,1,1,0,1,1,5132,99,0.000486111,1,1982,99.29086534,1032,0
1488267978,-1,0,1,1,1,0,1,1,5132,99,0.000486111,1,1983,100.2853708,1033,0
1488268007,-1,0,1,1,1,0,1,1,5132,99,0.000335648,1,1984,101.2853708,1034,0
1488268036,-1,0,1,1,1,0,1,1,5132,99,0.000335648,1,1985,102.2853708,1035,0
1488268079,-1,0,1,1,1,0,1,1,5132,99,0.000497685,1,1986,103.2853708,1036,0
1488271984,-1,0,2,2,2,1,2,2,558.5,10,6.27046875,2,12055,223.5121455,5573.5,0
1488275884,1425069043,1,1,2,4,1.760242374,149,11,102.25,5,72.25128183,2,12056,223.0460789,6218,0
1488278325,-1,0,2,4,4,1.621329393,103,8,232,10,31.92363426,3,12057,222.9467952,3477.5,0
1488284865,-1,0,1,1,1,0,1,1,64,2,18.79363426,1,12058,223.1361556,6220,0
1488288263,-1,0,1,3,3,1.316519161,125,3,161.3333333,6,305.8489506,1,12059,224.0290954,4931,0
1488294314,-1,0,1,4,8,2.855388542,12,0,155.625,11,680.4806756,8,12060,224.3268357,4932,0
1488294454,1487117917,1,1,1,1,0,1,1,1929,19,13.61732639,1,12061,225.3268259,4933,0
1488294842,-1,0,1,1,1,0,2,0,25,1,2202.877882,1,12062,226.3260388,4934,0
1488296581,-1,0,1,3,17,2.910635298,34,17,57.29411765,12,355.1517273,9,12063,227.2370455,4935,0
1488297654,-1,0,1,1,15,2.890647495,190,2,50.33333333,14,1095.373222,11,12064,228.1441702,4936,0
1488301783,-1,0,1,10,65,5.684065831,69,39,136.3692308,34,357.8235826,29,12065,228.5467284,4937,0
1488302630,-1,0,1,3,7,1.945387994,188,236,88.14285714,11,3.555,1,1,1,0,0
1488326801,-1,0,3,10,18,3.621862218,219,93,234.2777778,23,30.16830761,10,32,5.021659489,13,0
1488357255,-1,0,2,9,9,3.125,16,16,258.8888889,10,15.09793853,3,12066,228.1502382,5579.5,0
1488358308,-1,0,1,1,1,0,1,1,5132,99,1.04431713,1,1987,99.16766826,1037,0
1488358324,-1,0,1,1,1,0,1,1,5132,99,0.000185185,1,1988,100.1676683,1038,0
1488358959,-1,0,1,1,1,0,2,2,5132,99,0.007349537,1,1989,101.1644058,1039,0
1488359304,1277384025,1,1,2,2,0.954434003,23,1,1106,18,77.08892361,2,12067,228.6898593,4939,0
1488359624,-1,0,1,1,1,0,2,2,5132,99,0.007696759,1,1990,102.0775677,1040,0
1488359981,-1,0,1,1,1,0,2,2,5132,99,0.004131944,1,1991,103.0734126,1041,0
1488360154,-1,0,1,1,1,0,2,2,5132,99,0.002002315,1,1992,104.0734126,1042,0
1488360959,-1,0,1,1,1,0,2,2,5132,99,0.00931713,1,1993,105.0698206,1043,0
1488361117,-1,0,1,1,1,0,5,7,342,7,151.9339468,1,12068,227.9896149,6222,0
1488367072,-1,0,1,2,3,1.066519824,108,0,43.33333333,4,75.3108179,1,35,10.46555517,1,1
1488367221,-1,0,1,1,1,0,19,8,343,15,196.6649884,1,10,0.370367434,9,0
1488367935,1472221613,1,2,2,2,0.754616702,97,9,76.5,1,35.02012153,1,12069,226.6936541,5581.5,1
1488369436,-1,0,1,1,1,0,2,2,5132,99,0.098113426,1,12070,227.661026,1060,0
1488370506,1488367072,1,1,2,2,0.873981048,3,14,53.5,1,0.03974537,1,36,10.96555517,2,0
1488378159,-1,0,2,10,14,2.80577279,486,133,324.1428571,28,193.6394428,11,12071,227.8717209,3480.5,0
1488381683,-1,0,2,3,3,1.545718654,83,0,183.3333333,17,22.4116821,3,21,5.66032081,6.5,0
1488382306,-1,0,2,3,3,1.584748798,82,0,154,15,60.57283951,3,22,6.66032081,7.5,0
1488382370,-1,0,2,2,2,0.980467931,67,0,94,14,27.11475116,2,23,7.66032081,7,0
1488385115,-1,0,2,6,24,3.948327353,1062,26,233.5,99,2.744844715,6,3,1.333333333,1,1
1488386330,-1,0,1,1,1,0,26,0,0,0,0,0,162,12.4985963,13,0
1488386626,-1,0,1,2,2,0.999010271,27,0,0,0,0,0,163,13.49744688,14,0
1488387507,-1,0,1,2,2,0.69621226,3,13,147,8,14.17530671,2,12072,228.1200669,6225,0
1488388765,-1,0,2,7,7,2.805263383,44,39,628.2857143,44,48.4566088,6,37,11.27031707,16,1
1488389400,1488367072,1,1,1,1,0,5,1,47,1,0.218680556,1,38,12.27031707,4,0
1488390711,-1,0,1,1,7,2.786903144,0,270,38.57142857,2,1.089467593,1,235,17.54430149,70,0
1488390760,-1,0,2,13,22,4.018814255,43,77,93.09090909,2,39.1964436,6,236,18.54430149,115.5,1
1488395848,-1,0,1,2,3,1.490342866,196,0,0,0,0,0,12,5.785714286,10,1
1488396143,-1,0,1,1,1,0,28,1,164,4,4.183645833,1,13,6.785714286,11,1
1488418317,1393836028,1,1,1,1,0,17,5,63,4,1094.702419,1,11,1.370018028,10,0
1488422526,-1,1,1,1,1,0,6,6,211,1,15.0996412,1,33,5.291169327,19,0
1488439093,-1,0,1,1,1,0,2,2,5132,99,0.806215278,1,1994,104.8536408,1044,0
1488442746,-1,0,1,1,1,0,1,1,5132,99,0.042280093,1,1995,105.5949505,1045,0
1488443004,-1,0,1,1,1,0,2,2,5132,99,0.002986111,1,1996,106.5949505,1046,0
1488444599,-1,0,3,3,3,1.021477908,49,0,2395.666667,105,7.335509259,2,1997,107.5433339,395.6666667,0
1488445202,1488390760,1,1,1,1,0,1,1,95,2,0.630115741,1,237,19.53430424,72,0
1488445232,-1,0,3,125,182,1.148834854,4,3,68.95054945,42,0.515487256,3,12073,226.9584708,219.3333333,0
1488448828,-1,0,1,1,1,0,1,1,716,28,0.04162037,1,12074,226.7919928,139,0
1488450920,-1,0,1,3,3,1.450179109,18,30,1249,7,48.19390818,2,164,14.41457692,11,0
1488452782,-1,0,1,1,9,2.5327916,71,63,126.5555556,1,138.4576119,4,238,20.52808785,161,0
1488458410,-1,0,1,1,1,0,11,2,422,9,9.411643519,1,39,12.26023034,30,1
1488459060,-1,0,1,1,2,0.863120569,3,4,71,3,1.16E-05,1,165,15.40824942,12,0
1488459165,-1,0,1,2,5,2.161654606,473,0,0,0,0,0,12075,226.2629192,4941,1
1488459274,-1,0,1,4,6,2.277823212,288,0,9.833333333,5,7.474211034,1,166,16.40824942,13,0
1488459549,-1,0,1,2,2,0.61361902,33,0,327,8,474.0843866,2,12076,227.2608755,4942,0
1488463099,-1,0,2,3,3,1.082118374,143,14,1814.333333,99,94.22510031,2,24,8.387784901,9,0
1488463207,-1,0,2,2,3,1.286757057,107,9,570.3333333,14,24.35335262,2,12077,227.8979691,2732,0
1488464638,-1,0,1,1,4,1.874583242,67,1,276,11,135.482963,4,12078,228.8836005,6226,1
1488465345,-1,0,1,1,1,0,25,0,193,6,0.00818287,1,12079,229.3282508,6227,1
1488467647,-1,0,1,4,6,1.836076797,456,79,50,2,2.655779321,2,2,2,1,1
1488468040,-1,0,1,1,1,0,4,6,312,1,0.004548611,1,3,3,2,0
1488470782,-1,0,3,3,5,1.486595729,85,28,355.8,14,3.517476852,4,12080,229.4823509,3881.333333,1
1488471144,-1,0,1,1,2,0.918295834,3,0,0,0,0,0,25,9.373896012,0,0
1488471194,-1,0,1,1,1,0,1,1,5135,99,0.09369213,1,26,10.37389601,5,0
1488475411,-1,0,4,5,7,2.165159973,191,40,426.7142857,20,0.084674272,3,12081,230.4083889,3042.25,1
1488486572,1488388765,1,1,1,1,0,1,1,883,18,1.132025463,1,40,12.6117126,31,0
1488489426,1488458410,1,2,3,4,1.699603771,42,12,409.25,22,87.40182581,4,41,13.6117126,18.5,1
1488530485,-1,0,1,2,2,0.391243564,6,7,72,6,1.269247685,2,12082,229.2562156,738,0
1488531374,-1,0,2,16,28,4.048046014,2505,2,37,74,3.910910632,2,12083,230.191096,3376.5,1
1488531657,-1,0,1,16,28,4.198628834,2,2442,92.78571429,21,1222.839627,16,12084,231.0095689,6231,0
1488531828,-1,0,4,5,5,2.14939747,13,3,1677.8,100,4.191488426,5,12085,232.0052609,433.5,0
1488532113,-1,0,2,3,3,1.392147224,8,1,529,17,3.929251543,3,12086,232.9958009,3130,0
1488533206,-1,0,2,6,6,2.324862958,9,5,336.6666667,29,7.121957948,4,12087,233.4561299,3131,0
1488533401,-1,0,1,1,1,0,1,1,1615,4,26.5399537,1,12088,234.4558307,524,0
1488534504,-1,0,1,1,1,0,1,1,60,6,65.99520833,1,12089,235.4088134,4946,0
